             ET TOOLBOX REACH SUMMARY

"      Summary for: URGWOM Reach 6 (Bosque, NM to San Acacia gage)     "

      Vegetation classification: IKONOS 2000 + USU 2001          (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    15437.6 acres

          (Daily URGWOM Water Use = Daily Consumptive Use Total - Rain)

"      Note:  Final values are subject to change with updated weather data, which could occur multiple times during periods of local "
             weather station data feed instability.

             --------------- Daily Consumptive Use ---------------    Daily    ----- Daily URGWOM Water Use ----    Total URGWOM Water    ----- Daily Flow Difference -----
    2011   F  Total   Agriculture    Riparian   Open Water   Urban    Rain      Total    5-Day Avg.  10-Day Avg.    Use To-Date Since      Total    5-Day Avg.  10-Day Avg.
" Month Day M   CFS         CFS          CFS         CFS       CFS      CFS       CFS         CFS          CFS       Jan.  1, 2011 AC-FT     CFS         CFS          CFS"
 ----- --- - ------   -----------    --------   ----------   ------   -----    -------   ----------  -----------    -------------------   -------   ----------  -----------
  Oct.  3      33.7        22.2          1.9         9.4       0.2     0.0       33.7        29.6         32.1           36062.7           None        None         None
  Oct.  2      30.2        20.1          1.7         8.2       0.2    21.7        8.5        28.1         31.3           35995.8           None        None         None
  Oct.  1      36.8        24.6          2.1         9.9       0.2     0.0       36.8        31.3         33.4           35979.1           None        None         None
  Sep. 30      35.4        23.7          2.0         9.4       0.2     0.0       35.4        31.0         34.3           35906.2           None        None         None
  Sep. 29      36.9        25.0          2.0         9.6       0.3     3.5       33.4        33.1         34.1           35836.1           None        None         None
  Sep. 28      26.2        17.5          1.5         7.1       0.2     0.0       26.2        34.5         35.3           35770.0           None        None         None
  Sep. 27      27.1        18.1          1.7         7.0       0.2     2.5       24.6        34.6         35.9           35718.1           None        None         None
  Sep. 26      35.4        23.1          2.7         9.3       0.2     0.0       35.4        35.6         16.7           35669.5           None        None         None
  Sep. 25      46.1        29.9          3.9        12.0       0.3     0.0       46.1        37.7         15.0           35599.4           None        None         None
  Sep. 24      40.4        25.8          4.3        10.1       0.2     0.0       40.4        35.0         12.2           35508.1           None        None         None
  Sep. 23      26.6        17.1          2.9         6.4       0.2     0.0       26.6        36.1         -5.1           35428.0           None        None         None
  Sep. 22      29.2        18.3          3.9         6.8       0.2     0.0       29.2        37.2        -10.6           35375.3           None        None         None
  Sep. 21      48.9        29.9          7.6        11.1       0.3     2.7       46.2        -2.1        -10.9           35317.5           None        None         None
  Sep. 20      34.9        21.3          5.8         7.6       0.2     2.2       32.8        -7.8        -10.8           35226.1           None        None         None
  Sep. 19      45.9        26.2          9.7         9.9       0.2     0.0       45.9       -10.6        -14.0           35161.3           None        None         None
  Sep. 18      31.9        17.7          7.7         6.4       0.2     0.0       31.9       -46.3        -16.2           35070.3           None        None         None
  Sep. 17      48.3        25.5         12.7         9.8       0.2   215.6     -167.3       -58.3        -11.7           35007.2           None        None         None
  Sep. 16      42.8        22.6         11.9         8.2       0.2    25.2       17.7       -19.6          3.8           35338.4           None        None         None
  Sep. 15      32.1        16.3          9.4         6.3       0.2    13.2       18.9       -13.7         -4.2           35303.4           None        None         None
  Sep. 14      36.0        17.7         11.5         6.6       0.2   168.9     -132.9       -17.4          0.0           35266.0           None        None         None
  Sep. 13      48.6        22.9         16.6         8.8       0.2    76.5      -27.9        13.9         20.3           35529.2           None        None         None
  Sep. 12      47.8        23.3         16.1         8.2       0.2    21.6       26.2        35.0         30.1           35584.4           None        None         None
  Sep. 11      48.8        22.9         17.5         8.2       0.2     1.5       47.3        27.2         31.4           35532.6           None        None         None
  Sep. 10      35.7        16.2         13.3         6.1       0.1    35.1        0.6         5.4         30.5           35439.0           None        None         None
  Sep.  9      52.4        23.6         20.3         8.3       0.2    28.9       23.5        17.3         20.3           35437.9           None        None         None
  Sep.  8      79.2        35.6         31.3        12.1       0.3     1.9       77.3        26.8         23.7           35391.4           None        None         None
  Sep.  7      78.6        35.3         31.2        11.8       0.3    91.4      -12.8        25.3         24.1           35238.3           None        None         None
  Sep.  6      50.5        22.1         20.5         7.7       0.2   112.1      -61.6        35.6         32.5           35263.7           None        None         None
  Sep.  5      60.1        26.1         24.9         8.8       0.2     0.0       60.1        55.7         48.0           35385.8           None        None         None
  Sep.  4      82.6        35.7         35.1        11.6       0.3    11.7       70.9        23.3         48.4           35266.8           None        None         None
  Sep.  3      94.6        41.6         40.1        12.5       0.3    24.8       69.8        20.7         38.5           35126.5           None        None         None
  Sep.  2      38.9        16.4         17.4         5.0       0.1     0.3       38.6        23.0         22.1           34988.2           None        None         None
  Sep.  1      70.2        28.5         32.3         9.1       0.2    31.1       39.1        29.4         27.7           34911.7           None        None         None
  Aug. 31      80.1        33.0         37.0         9.9       0.2   182.3     -102.2        40.2         31.9           34834.3           None        None         None
  Aug. 30      69.9        28.2         32.8         8.7       0.2    11.7       58.2        73.6         45.7           35036.6           None        None         None
  Aug. 29     101.4        39.5         49.8        11.9       0.3    20.4       81.0        56.4         44.7           34921.4           None        None         None
  Aug. 28      71.1        27.9         34.7         8.3       0.2     0.0       71.1        21.2         42.4           34761.0           None        None         None
  Aug. 27      93.4        37.1         45.6        10.5       0.3     0.4       93.1        26.0         41.6           34620.2           None        None         None
  Aug. 26      65.1        25.9         31.9         7.1       0.2     0.6       64.5        23.6          1.9           34435.9           None        None         None
  Aug. 25      87.0        34.3         43.2         9.2       0.2   114.7      -27.8        17.8          3.2           34308.3           None        None         None
  Aug. 24      86.5        34.9         42.5         8.8       0.2   181.5      -95.0        33.1         13.8           34363.2           None        None         None
  Aug. 23      95.3        37.5         47.8         9.7       0.2     0.0       95.3        63.5         36.9           34551.3           None        None         None
  Aug. 22      80.9        30.8         41.6         8.3       0.2     0.0       80.9        57.2         36.9           34362.7           None        None         None
  Aug. 21      85.2        33.4         43.3         8.3       0.2    49.4       35.8       -19.8         37.8           34202.6           None        None         None
  Aug. 20      73.6        29.9         36.5         7.1       0.2    25.0       48.6       -11.4         43.1           34131.6           None        None         None
  Aug. 19      85.2        32.2         44.6         8.2       0.2    28.2       57.0        -5.6         47.4           34035.4           None        None         None
  Aug. 18      92.4        35.1         48.3         8.8       0.2    28.7       63.8        10.2         52.1           33922.5           None        None         None
  Aug. 17      79.9        31.0         41.1         7.6       0.2   384.4     -304.5        16.6         60.5           33796.2           None        None         None
  Aug. 16      77.9        30.0         40.2         7.4       0.2     0.0       77.9        95.4        103.1           34399.1           None        None         None
  Aug. 15     114.5        44.7         58.9        10.5       0.3    36.6       77.9        97.6        108.4           34244.9           None        None         None
  Aug. 14     136.2        53.3         70.2        12.4       0.3     0.0      136.2       100.4        110.6           34090.7           None        None         None
  Aug. 13     101.7        40.0         52.2         9.2       0.2     6.0       95.7        93.9        104.2           33821.0           None        None         None
  Aug. 12      90.7        36.3         46.3         7.8       0.2     1.4       89.3       104.3         77.8           33631.6           None        None         None
  Aug. 11      92.6        35.5         48.7         8.2       0.2     3.9       88.7       110.8         81.0           33454.7           None        None         None
  Aug. 10      98.7        39.0         50.7         8.7       0.2     6.7       91.9       119.3         86.9           33279.1           None        None         None
  Aug.  9     104.0        40.1         54.4         9.3       0.2     0.0      104.0       120.9         68.8           33097.1           None        None         None
  Aug.  8     147.7        57.9         76.8        12.7       0.3     0.0      147.7       114.5         66.4           32891.2           None        None         None
  Aug.  7     121.9        48.0         62.8        10.9       0.3     0.0      121.9        51.2         34.7           32598.7           None        None         None
  Aug.  6     130.7        52.1         67.3        11.1       0.3     0.0      130.7        51.1         32.9           32357.3           None        None         None
  Aug.  5     102.5        39.9         53.4         9.0       0.2     2.4      100.1        54.6         28.7           32098.4           None        None         None
  Aug.  4      96.0        38.8         48.9         8.1       0.2    23.7       72.3        16.7         33.5           31900.3           None        None         None
