             ET TOOLBOX REACH SUMMARY

      Summary for: URGWOM Reach 7 (San Acacia to San Marcial gage)    

      Vegetation classification: IKONOS 2000 + USU 2001          (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    38655.2 acres

          (Daily URGWOM Water Use = Daily Consumptive Use Total - Rain)

"      Note:  Final values are subject to change with updated weather data, which could occur multiple times during periods of local "
             weather station data feed instability.

             --------------- Daily Consumptive Use ---------------    Daily    ----- Daily URGWOM Water Use ----    Total URGWOM Water    ----- Daily Flow Difference -----
    2011   F  Total   Agriculture    Riparian   Open Water   Urban    Rain      Total    5-Day Avg.  10-Day Avg.    Use To-Date Since      Total    5-Day Avg.  10-Day Avg.
" Month Day M   CFS         CFS          CFS         CFS       CFS      CFS       CFS         CFS          CFS       Jan.  1, 2011 AC-FT     CFS         CFS          CFS"
 ----- --- - ------   -----------    --------   ----------   ------   -----    -------   ----------  -----------    -------------------   -------   ----------  -----------
  Sep. 24     131.0        67.0         47.7        15.7       0.6     0.0      131.0        93.6         69.1           77176.4           None        None         None
  Sep. 23      85.3        40.5         34.7         9.8       0.3     0.0       85.3        94.4         30.6           76917.0           None        None         None
  Sep. 22     101.2        50.1         39.4        11.3       0.3     0.0      101.2        96.6          9.6           76748.1           None        None         None
  Sep. 21     139.5        66.1         57.6        15.3       0.5    86.7       52.8        73.3          5.2           76547.8           None        None         None
  Sep. 20     110.9        50.8         48.1        11.7       0.4    13.5       97.5        48.2         -0.3           76443.2           None        None         None
  Sep. 19     135.1        62.9         57.4        14.3       0.4     0.0      135.1        44.6         -9.1           76250.2           None        None         None
  Sep. 18      96.5        45.3         40.6        10.3       0.3     0.0       96.5       -33.3        -33.8           75982.7           None        None         None
  Sep. 17     141.8        65.9         60.8        14.6       0.5   157.0      -15.2       -77.5        -42.7           75791.7           None        None         None
  Sep. 16     142.1        67.6         60.2        14.0       0.4   215.2      -73.1       -62.9        -96.6           75821.8           None        None         None
  Sep. 15     102.4        45.7         46.2        10.2       0.3    22.6       79.8       -48.7       -109.3           75966.4           None        None         None
