"Date","Isleta_mean_daily_div_cfs","SanAcacia_mean_daily_div_cfs","MeanPERCN","MeanCHICN","MeanBELCN","MeanCHACN","MeanCACCN"
2003-01-01,NA,NA,NA,NA,NA,NA,NA
2003-01-02,0,521.625,NA,0,0,0,0
2003-01-03,0,500.020833333333,NA,0,0,0,0
2003-01-04,0,496.5,NA,0,0,0,0
2003-01-05,0,501.854166666667,NA,0,0,0,0
2003-01-06,0,501.9375,NA,0,0,0,0
2003-01-07,0,490.645833333333,NA,0,0,0,0
2003-01-08,0,491.3125,NA,0,0,0,0
2003-01-09,0,483.229166666667,NA,0,0,0,0
2003-01-10,0,506.875,NA,0,0,0,0
2003-01-11,0,NA,NA,0,0,0,0
2003-01-12,0,NA,NA,0,0,0,0
2003-01-13,0,530.166666666667,NA,0,0,0,0
2003-01-14,0,NA,NA,0,0,0,0
2003-01-15,0,NA,NA,0,0,0,0
2003-01-16,0,569.270833333333,NA,0,0,0,0
2003-01-17,0,639.666666666667,NA,0,0,0,0
2003-01-18,0,560.583333333333,NA,0,0,0,0
2003-01-19,0,NA,NA,0,0,0,0
2003-01-20,0,506.8125,NA,0,0,0,0
2003-01-21,0,466.229166666667,NA,0,0,0,0
2003-01-22,0,NA,NA,0,0,0,0
2003-01-23,0,409.3125,NA,0,0,0,0
2003-01-24,0,NA,NA,0,0,0,0
2003-01-25,0,389.0625,NA,0,0,0,0
2003-01-26,0,NA,NA,0,0,0,0
2003-01-27,0,382.020833333333,NA,0,0,0,0
2003-01-28,0,414.541666666667,NA,0,0,0,0
2003-01-29,0,508.333333333333,NA,0,0,0,0
2003-01-30,0,NA,NA,0,0,0,0
2003-01-31,0,582.458333333333,NA,0,0,0,0
2003-02-01,0,NA,NA,0,0,0,0
2003-02-02,0,603.958333333333,NA,0,0,0,0
2003-02-03,0,578.833333333333,NA,0,0,0,0
2003-02-04,0,587.625,NA,0,0,0,0
2003-02-05,0,623.583333333333,NA,0,0,0,0
2003-02-06,0,623.8125,NA,0,0,0,0
2003-02-07,0,636.208333333333,NA,0,0,0,0
2003-02-08,0,669.395833333333,NA,0,0,0,0
2003-02-09,0,NA,NA,0,0,0,0
2003-02-10,0,594.916666666667,NA,0,0,0,0
2003-02-11,0,523.395833333333,NA,0,0,0,0
2003-02-12,0,482.729166666667,NA,0,0,0,0
2003-02-13,0,447.791666666667,NA,0,0,0,0
2003-02-14,0,436.041666666667,NA,0,0,0,0
2003-02-15,NA,479.416666666667,NA,NA,NA,NA,NA
2003-02-16,0,623.1875,NA,0,0,0,0
2003-02-17,0,621.458333333333,NA,0,0,0,0
2003-02-18,NA,701.708333333333,NA,NA,NA,NA,NA
2003-02-19,0,644.8125,NA,0,0,0,0
2003-02-20,0,546.0625,NA,0,0,0,0
2003-02-21,0,473.354166666667,NA,0,0,0,0
2003-02-22,0,613.604166666667,NA,0,0,0,0
2003-02-23,0,604.916666666667,NA,0,0,0,0
2003-02-24,69.2291666666667,521.5,NA,0,69.2291666666667,0,0
2003-02-25,130,498.9375,NA,0,130,0,0
2003-02-26,79.8541666666667,430.979166666667,NA,0,79.8541666666667,0,0
2003-02-27,72.6041666666667,376.145833333333,NA,0,72.6041666666667,0,0
2003-02-28,73.4583333333333,276.1875,NA,0,73.4583333333333,0,0
2003-03-01,72.5833333333333,287.1875,NA,0,72.5833333333333,0,0
2003-03-02,81.8541666666667,293.895833333333,NA,0,81.8541666666667,0,0
2003-03-03,111.479166666667,NA,NA,0,111.479166666667,0,0
2003-03-04,107.3125,NA,NA,0,107.3125,0,0
2003-03-05,107.9375,NA,NA,0,107.9375,0,0
2003-03-06,133.75,381.291666666667,NA,0,133.75,0,0
2003-03-07,NA,279.666666666667,NA,NA,NA,NA,NA
2003-03-08,165.541666666667,240.541666666667,NA,0,165.541666666667,0,0
2003-03-09,132.854166666667,245.5625,NA,0,132.854166666667,0,0
2003-03-10,131.041666666667,272.354166666667,NA,0,131.041666666667,0,0
2003-03-11,133.3125,321.791666666667,NA,0,133.3125,0,0
2003-03-12,134.645833333333,NA,NA,0,134.645833333333,0,0
2003-03-13,NA,219,NA,NA,NA,NA,NA
2003-03-14,139.104166666667,NA,NA,0,139.104166666667,0,0
2003-03-15,177.854166666667,164.895833333333,NA,0,177.854166666667,0,0
2003-03-16,198.708333333333,193.354166666667,NA,0,198.708333333333,0,0
2003-03-17,201.9375,NA,NA,0.708333333333333,201.229166666667,0,0
2003-03-18,209.645833333333,189.895833333333,NA,8.89583333333333,200.75,0,0
2003-03-19,187.5625,201.958333333333,NA,0,187.5625,0,0
2003-03-20,135,267.8125,NA,0,135,0,0
2003-03-21,162.416666666667,419.1875,NA,0.104166666666667,162.3125,0,0
2003-03-22,171.625,386.291666666667,NA,26.7083333333333,144.916666666667,0,0
2003-03-23,208.916666666667,609.6875,NA,53.1666666666667,155.75,0,0
2003-03-24,203.25,372.145833333333,NA,49.875,153.375,0,0
2003-03-25,201.6875,345.5,NA,48.6875,153,0,0
2003-03-26,219.3125,295.395833333333,NA,46.1875,173.125,0,0
2003-03-27,NA,243.979166666667,NA,NA,NA,NA,NA
2003-03-28,208.458333333333,235.520833333333,NA,39.5,168.958333333333,0,0
2003-03-29,200.583333333333,NA,NA,32.5625,168.020833333333,0,0
2003-03-30,186.166666666667,NA,NA,19.3333333333333,166.833333333333,0,0
2003-03-31,185.645833333333,NA,NA,19.2708333333333,166.375,0,0
2003-04-01,184.395833333333,310.0625,NA,18.5625,165.833333333333,0,0
2003-04-02,202.041666666667,NA,NA,16.4166666666667,185.625,0,0
2003-04-03,190.104166666667,NA,NA,31.3541666666667,158.75,0,0
2003-04-04,153.041666666667,174.041666666667,NA,42.1041666666667,110.9375,0,0
2003-04-05,168.791666666667,192.458333333333,NA,37.0208333333333,131.770833333333,0,0
2003-04-06,194.104166666667,200.145833333333,NA,49.7291666666667,144.375,0,0
2003-04-07,198.770833333333,166.916666666667,NA,60.4375,138.333333333333,0,0
2003-04-08,195.020833333333,NA,NA,60,135.020833333333,0,0
2003-04-09,170.25,165.75,NA,32.0416666666667,138.208333333333,0,0
2003-04-10,166.979166666667,159.854166666667,NA,30.25,136.729166666667,0,0
2003-04-11,175.520833333333,154.541666666667,NA,41.6041666666667,133.916666666667,0,0
2003-04-12,165.479166666667,164.1875,NA,40.9791666666667,124.5,0,0
2003-04-13,NA,NA,NA,NA,NA,NA,NA
2003-04-14,178.625,152.479166666667,NA,47.2291666666667,131.395833333333,0,0
2003-04-15,164,145.75,NA,29.1875,134.8125,0,0
2003-04-16,149.416666666667,140.416666666667,NA,0,149.416666666667,0,0
2003-04-17,275.4375,NA,NA,52.9583333333333,222.479166666667,0,0
2003-04-18,318.375,196.291666666667,NA,48.1458333333333,270.229166666667,0,0
2003-04-19,261.729166666667,228.895833333333,NA,41.3958333333333,220.333333333333,0,0
2003-04-20,260.75,333.791666666667,NA,41.8333333333333,218.916666666667,0,0
2003-04-21,260.416666666667,361.770833333333,NA,38.8125,221.604166666667,0,0
2003-04-22,255.229166666667,375.958333333333,NA,37.2916666666667,217.9375,0,0
2003-04-23,268.375,350.104166666667,NA,39.2916666666667,214.916666666667,0.833333333333333,13.3333333333333
2003-04-24,283.729166666667,NA,NA,36.4166666666667,214.645833333333,0.833333333333333,31.8333333333333
2003-04-25,295.5625,323.354166666667,NA,39.8333333333333,217.75,5.04166666666667,32.9375
2003-04-26,305.208333333333,333.145833333333,NA,50.9166666666667,216.25,6.27083333333333,31.7708333333333
2003-04-27,309.479166666667,NA,NA,63.0833333333333,210.041666666667,7,29.3541666666667
2003-04-28,310.145833333333,NA,NA,63.1458333333333,209.854166666667,6.97916666666667,30.1666666666667
2003-04-29,312.520833333333,NA,NA,65.4583333333333,211.4375,7,28.625
2003-04-30,306.5625,243.708333333333,NA,51.9791666666667,216.979166666667,5.875,31.7291666666667
2003-05-01,306.479166666667,211.4375,NA,44.0208333333333,227.354166666667,1,34.1041666666667
2003-05-02,316.604166666667,291.416666666667,NA,57.2291666666667,227.291666666667,0.916666666666667,31.1666666666667
2003-05-03,324.1875,370.604166666667,NA,64.25,230.1875,1,28.75
2003-05-04,314.375,433.291666666667,NA,63.9791666666667,221.458333333333,0.645833333333333,28.2916666666667
2003-05-05,NA,390.1875,NA,NA,NA,NA,NA
2003-05-06,295.0625,304.833333333333,NA,43.3333333333333,216.166666666667,5,30.5625
2003-05-07,286.270833333333,308.520833333333,NA,42.5,212.729166666667,1.04166666666667,30
2003-05-08,298.708333333333,254.5,NA,52.6458333333333,207.9375,9.125,29
2003-05-09,297.3125,171.666666666667,NA,52.75,202.041666666667,12.375,30.1458333333333
2003-05-10,298.020833333333,182.208333333333,NA,52.6458333333333,198.666666666667,17.8125,28.8958333333333
2003-05-11,294,179.104166666667,NA,52.7083333333333,199.979166666667,10.6875,30.625
2003-05-12,309.979166666667,208.4375,NA,60.8125,202.208333333333,17.9375,29.0208333333333
2003-05-13,300.979166666667,160.3125,NA,60.8125,201.6875,9.1875,29.2916666666667
2003-05-14,286.958333333333,162.770833333333,NA,43.4583333333333,199.145833333333,14.6458333333333,29.7083333333333
2003-05-15,286.3125,162.375,NA,43.7708333333333,204.541666666667,5.14583333333333,32.8541666666667
2003-05-16,302.541666666667,NA,NA,44.5625,210.604166666667,11.375,36
2003-05-17,273.666666666667,NA,NA,39.1458333333333,193.166666666667,5.64583333333333,35.7083333333333
2003-05-18,149.791666666667,479.541666666667,NA,23.3958333333333,81.4166666666667,5.35416666666667,39.625
2003-05-19,290.541666666667,529.1875,NA,42.875,198.729166666667,14.9166666666667,34.0208333333333
2003-05-20,277.270833333333,NA,NA,32.0833333333333,197.020833333333,13.1875,34.9791666666667
2003-05-21,269.979166666667,273.75,NA,34.8541666666667,197.75,5,32.375
2003-05-22,276.645833333333,276.125,NA,39.8541666666667,199.4375,5,32.3541666666667
2003-05-23,294.5,236.333333333333,NA,48.1875,199.604166666667,14.4166666666667,32.2916666666667
2003-05-24,297.708333333333,229.25,NA,47.7083333333333,196.708333333333,21.625,31.6666666666667
2003-05-25,297.375,245.583333333333,NA,47.8125,194.25,23.3125,32
2003-05-26,292.729166666667,NA,NA,48.1458333333333,197.166666666667,15.4166666666667,32
2003-05-27,300.145833333333,239.354166666667,NA,48.8125,206.729166666667,10.7291666666667,33.875
2003-05-28,299.25,464.625,NA,48.0416666666667,205.979166666667,8.58333333333333,36.6458333333333
2003-05-29,NA,436.416666666667,NA,NA,NA,NA,NA
2003-05-30,290.604166666667,497.041666666667,NA,48.25,204.25,3.27083333333333,34.8333333333333
2003-05-31,285.916666666667,465.541666666667,NA,48.0416666666667,199.375,5.14583333333333,33.3541666666667
2003-06-01,288.520833333333,540.645833333333,NA,47.8333333333333,195.125,13.3125,32.25
2003-06-02,297.166666666667,NA,NA,47.7916666666667,195.875,21.5,32
2003-06-03,299.583333333333,329.25,NA,48.2291666666667,197.666666666667,21.6875,32
2003-06-04,306.5,282.8125,NA,58.5625,201.958333333333,13.9791666666667,32
2003-06-05,314.75,270,NA,65.7291666666667,199.395833333333,17.5,32.125
2003-06-06,291.125,260.125,NA,55.3125,192.354166666667,11.4583333333333,32
2003-06-07,291.958333333333,217.770833333333,NA,47.75,192.083333333333,20.125,32
2003-06-08,287.208333333333,181.645833333333,NA,47.9791666666667,190.166666666667,17.0625,32
2003-06-09,280.604166666667,177.458333333333,NA,47.7916666666667,191.020833333333,8.91666666666667,32.875
2003-06-10,272.3125,147.5625,NA,48.3125,189.208333333333,1,33.7916666666667
2003-06-11,289.145833333333,146.479166666667,NA,47.9166666666667,189.541666666667,17.0833333333333,34.6041666666667
2003-06-12,301.020833333333,129.729166666667,NA,54.875,190.6875,21.4583333333333,34
2003-06-13,304.75,106.333333333333,NA,56.1875,194.354166666667,21.0416666666667,33.1666666666667
2003-06-14,293.625,103.020833333333,NA,56.4166666666667,195.145833333333,9.14583333333333,32.9166666666667
2003-06-15,296.916666666667,114.4375,NA,57.5208333333333,198.229166666667,6.45833333333333,34.7083333333333
2003-06-16,NA,96.8125,NA,NA,NA,NA,NA
2003-06-17,304.145833333333,129.875,NA,51.6458333333333,202.729166666667,15.2708333333333,34.5
2003-06-18,303.895833333333,102.5625,NA,48.0416666666667,203.125,17.625,35.1041666666667
2003-06-19,305.291666666667,110.229166666667,NA,47.9166666666667,201.8125,21.375,34.1875
2003-06-20,302.375,131.708333333333,NA,48.3333333333333,203.270833333333,17.0625,33.7083333333333
2003-06-21,297.916666666667,120.583333333333,NA,48.6041666666667,199.354166666667,15.7291666666667,34.2291666666667
2003-06-22,289.666666666667,108.416666666667,NA,48.4791666666667,197.75,9.47916666666667,33.9583333333333
2003-06-23,285.541666666667,105.625,NA,48.5416666666667,197.625,4.875,34.5
2003-06-24,286.979166666667,95.7291666666667,NA,47.75,193.145833333333,11.0833333333333,35
2003-06-25,280.020833333333,93.0833333333333,NA,46.7916666666667,194.229166666667,3.4375,35.5625
2003-06-26,283.229166666667,84.1041666666667,NA,46.6875,195.25,5.29166666666667,36
2003-06-27,456.979166666667,73.5208333333333,156.291666666667,50.8958333333333,199.958333333333,14.2291666666667,35.6041666666667
2003-06-28,443.604166666667,66.4583333333333,147.25,52.75,199.104166666667,9.9375,34.5625
2003-06-29,444.020833333333,68.3958333333333,149.9375,52.8958333333333,199.104166666667,7.625,34.4583333333333
2003-06-30,429.708333333333,72.0833333333333,166.916666666667,53.3333333333333,173.104166666667,1.125,35.2291666666667
2003-07-01,NA,NA,NA,NA,NA,NA,NA
2003-07-02,NA,NA,NA,NA,NA,NA,NA
2003-07-03,413.833333333333,59.125,193.8125,53.1875,123.583333333333,9.41666666666667,33.8333333333333
2003-07-04,437.5,59.5833333333333,213.6875,53.6041666666667,125.3125,9.14583333333333,35.75
2003-07-05,422.75,59.3958333333333,192.520833333333,52.7916666666667,124.625,17.9583333333333,34.8541666666667
2003-07-06,427.979166666667,59.6875,196.479166666667,52.8125,123.75,21.0416666666667,33.8958333333333
2003-07-07,439.5625,60.6458333333333,155.1875,52.4791666666667,174.666666666667,22.1875,35.0416666666667
2003-07-08,469.583333333333,60.0208333333333,163.104166666667,52.7708333333333,205.645833333333,13.9166666666667,34.1458333333333
2003-07-09,NA,59.8125,NA,NA,NA,NA,NA
2003-07-10,NA,59.3958333333333,NA,NA,NA,NA,NA
2003-07-11,448.104166666667,59.0833333333333,129.333333333333,53.3958333333333,214.354166666667,14.8333333333333,36.1875
2003-07-12,451.104166666667,59.6875,137.333333333333,53.2708333333333,222.9375,1,36.5625
2003-07-13,460.416666666667,59.8125,143.5,53.625,224.375,2.97916666666667,35.9375
2003-07-14,455.875,59.6875,140.25,53.3125,225.375,1,35.9375
2003-07-15,432.979166666667,58.0208333333333,111.25,53.2291666666667,222.479166666667,10.4583333333333,35.5625
2003-07-16,448.5,NA,120.458333333333,53.0208333333333,222.5625,16.75,35.7083333333333
2003-07-17,455.354166666667,52.1666666666667,120.5625,53.2291666666667,224.125,21.4166666666667,36.0208333333333
2003-07-18,447.541666666667,NA,116.291666666667,53.1666666666667,223.166666666667,21.375,33.5416666666667
2003-07-19,458.958333333333,50.5208333333333,125.645833333333,53.2083333333333,224.166666666667,20.75,35.1875
2003-07-20,459.125,50.125,136.416666666667,53.375,224,10.75,34.5833333333333
2003-07-21,477.354166666667,49.0416666666667,144.958333333333,53.0833333333333,226.020833333333,18.3333333333333,34.9583333333333
2003-07-22,476.270833333333,48.6041666666667,141.395833333333,53.0416666666667,226.104166666667,21.0208333333333,34.7083333333333
2003-07-23,463.5625,48.5208333333333,130.854166666667,52.6875,223.416666666667,21.0208333333333,35.5833333333333
2003-07-24,436.520833333333,48.375,109.458333333333,52.875,221.208333333333,17.4166666666667,35.5625
2003-07-25,437.875,28.6458333333333,113.416666666667,53.3125,222,13.5,35.6458333333333
2003-07-26,422.0625,12.0416666666667,99.5208333333333,53.0208333333333,221.6875,11.8125,36.0208333333333
2003-07-27,426.354166666667,NA,105.541666666667,53.2916666666667,221.354166666667,11.3541666666667,34.8125
2003-07-28,416.625,NA,91.3333333333333,53.375,219.4375,16.5625,35.9166666666667
2003-07-29,NA,NA,NA,NA,NA,NA,NA
2003-07-30,372.75,11.9583333333333,84.2291666666667,49.2708333333333,181.729166666667,21.7708333333333,35.75
2003-07-31,381.416666666667,11.7291666666667,105.291666666667,49.5208333333333,183.104166666667,8.5,35
2003-08-01,391.354166666667,11.6041666666667,108.291666666667,49.7291666666667,194.0625,4.04166666666667,35.2291666666667
2003-08-02,398.291666666667,11.2708333333333,94.7708333333333,49.6041666666667,202.5625,14.9791666666667,36.375
2003-08-03,415.520833333333,11.0625,112.041666666667,49.4166666666667,205,11.7291666666667,37.3333333333333
2003-08-04,427.020833333333,11.0625,120.208333333333,49.7083333333333,204.625,15.3333333333333,37.1458333333333
2003-08-05,426.666666666667,11.1666666666667,128.9375,49.5,205.416666666667,5,37.8125
2003-08-06,418.041666666667,11.0416666666667,119.479166666667,49.5,203.979166666667,7.41666666666667,37.6666666666667
2003-08-07,411,11.125,114.020833333333,49.6666666666667,203.270833333333,6.0625,37.9791666666667
2003-08-08,NA,11.7708333333333,NA,NA,NA,NA,NA
2003-08-09,381.645833333333,11.9791666666667,144.375,49.2291666666667,130.770833333333,20.7083333333333,36.5625
2003-08-10,373.3125,11.7291666666667,139.291666666667,49.2916666666667,130.270833333333,18.5833333333333,35.875
2003-08-11,363.041666666667,NA,140.145833333333,49.5625,129.854166666667,5.3125,38.1666666666667
2003-08-12,318.145833333333,NA,98.6458333333333,49.6666666666667,127.291666666667,3.66666666666667,38.875
2003-08-13,321.083333333333,11.7291666666667,103.75,49.5,127.145833333333,1.04166666666667,39.6458333333333
2003-08-14,312.3125,NA,96.6041666666667,49.6041666666667,125.479166666667,2.9375,37.6875
2003-08-15,324.125,NA,95.4583333333333,49.8333333333333,124.895833333333,14.25,39.6875
2003-08-16,NA,NA,NA,NA,NA,NA,NA
2003-08-17,NA,NA,NA,NA,NA,NA,NA
2003-08-18,NA,NA,NA,NA,NA,NA,NA
2003-08-19,NA,12,NA,NA,NA,NA,NA
2003-08-20,396.791666666667,NA,68.3125,50.0833333333333,223.5,13.4583333333333,41.4375
2003-08-21,327.291666666667,11.9375,4.6875,49.7708333333333,215.041666666667,17.3125,40.4791666666667
2003-08-22,NA,11.9583333333333,NA,NA,NA,NA,NA
2003-08-23,297.875,11.6875,3.54166666666667,29.7291666666667,214.083333333333,9.29166666666667,41.2291666666667
2003-08-24,329.25,11.4375,16.375,48.6041666666667,218.604166666667,7.79166666666667,37.875
2003-08-25,347.520833333333,11.0833333333333,34.9583333333333,46.25,220.291666666667,5.91666666666667,40.1041666666667
2003-08-26,NA,11.625,NA,NA,NA,NA,NA
2003-08-27,331.104166666667,11.3958333333333,20.3541666666667,45.1041666666667,218.666666666667,2.72916666666667,44.25
2003-08-28,346.979166666667,11,32.6666666666667,44.6666666666667,218.729166666667,7.5,43.4166666666667
2003-08-29,380.75,11,134.1875,45.7083333333333,166.604166666667,2.25,32
2003-08-30,361.104166666667,14.1041666666667,173.854166666667,47.75,130.770833333333,8.72916666666667,0
2003-08-31,367.854166666667,11,179.125,42.25,97.9166666666667,17.5,31.0625
2003-09-01,416.916666666667,11,186.083333333333,54.2708333333333,113.333333333333,20.3958333333333,42.8333333333333
2003-09-02,344.979166666667,NA,176.895833333333,37.3125,71.4166666666667,18.375,40.9791666666667
2003-09-03,305.104166666667,11,163.645833333333,49.1666666666667,37.7916666666667,15.1666666666667,39.3333333333333
2003-09-04,272.083333333333,NA,136.708333333333,47.8541666666667,37.1041666666667,9.5625,40.8541666666667
2003-09-05,271.791666666667,12.0208333333333,148.416666666667,45.1041666666667,35.9791666666667,2.5,39.7916666666667
2003-09-06,315.604166666667,12,152.479166666667,45.4583333333333,71.8333333333333,5.625,40.2083333333333
2003-09-07,260.145833333333,121.666666666667,88.6875,45.6458333333333,81.125,5.25,39.4375
2003-09-08,279.833333333333,155.479166666667,105.1875,45.3958333333333,81.9583333333333,5.79166666666667,41.5
2003-09-09,274.104166666667,256.583333333333,64,47.2916666666667,114.083333333333,6.79166666666667,41.9375
2003-09-10,238.520833333333,231.375,7,45.5625,141.75,1.20833333333333,43
2003-09-11,240.270833333333,NA,7,45.2083333333333,141.854166666667,3.45833333333333,42.75
2003-09-12,NA,NA,NA,NA,NA,NA,NA
2003-09-13,NA,NA,NA,NA,NA,NA,NA
2003-09-14,NA,NA,NA,NA,NA,NA,NA
2003-09-15,NA,NA,NA,NA,NA,NA,NA
2003-09-16,326.0625,9.27083333333333,146.541666666667,45.6041666666667,90.5625,1,42.3541666666667
2003-09-17,259.333333333333,0.3125,125.875,45.1041666666667,30.625,16.375,41.3541666666667
2003-09-18,221.9375,NA,84.6458333333333,45.4166666666667,30.0625,20.5833333333333,41.2291666666667
2003-09-19,218.666666666667,NA,85.9791666666667,45.4166666666667,29.6458333333333,17.2916666666667,40.3333333333333
2003-09-20,198.083333333333,0,70.4583333333333,45.3125,29.375,12.5,40.4375
2003-09-21,197.229166666667,NA,73.9375,45.3333333333333,29.5833333333333,5.8125,42.5625
2003-09-22,193.125,NA,74.8541666666667,45.75,26.625,5.41666666666667,40.4791666666667
2003-09-23,180.666666666667,NA,79.0416666666667,45.6666666666667,12,1,42.9583333333333
2003-09-24,180.1875,6.27083333333333,64.8958333333333,45.2083333333333,12,15.7708333333333,42.3125
2003-09-25,200.229166666667,7.89583333333333,79.7291666666667,45.3541666666667,12,20.6666666666667,42.4791666666667
2003-09-26,220.8125,9.29166666666667,106.666666666667,45.8541666666667,12,13.2916666666667,43
2003-09-27,186.479166666667,9.54166666666667,94.7083333333333,36.0833333333333,12,0.6875,43
2003-09-28,187.958333333333,10.1458333333333,96.8541666666667,35.5833333333333,12,0.520833333333333,43
2003-09-29,233.4375,10.6875,132.854166666667,44.8125,12,0.770833333333333,43
2003-09-30,219.958333333333,10.7291666666667,119.6875,44.7083333333333,12,0.5625,43
2003-10-01,NA,11,NA,NA,NA,NA,NA
2003-10-02,224.6875,12.8958333333333,109.041666666667,44.4583333333333,12,16.1875,43
2003-10-03,223.458333333333,14.1875,122.604166666667,44.6041666666667,12,1.25,43
2003-10-04,226.5625,18.7083333333333,118.541666666667,44.5416666666667,12,8.47916666666667,43
2003-10-05,259.0625,16.6041666666667,159.104166666667,44.9583333333333,12,0,43
2003-10-06,239.0625,NA,125.1875,44.9791666666667,25.8958333333333,0,43
2003-10-07,NA,237.729166666667,NA,NA,NA,NA,NA
2003-10-08,203.375,350.666666666667,73.9583333333333,47.8958333333333,37.5208333333333,1,43
2003-10-09,123.4375,388.395833333333,21,45.4375,13,1,43
2003-10-10,138.6875,212.5625,33.9166666666667,47.7708333333333,13,1,43
2003-10-11,159.5,199.708333333333,54.5833333333333,47.9166666666667,13,1,43
2003-10-12,197.854166666667,185.041666666667,96.4375,44.4166666666667,13,1,43
2003-10-13,213.770833333333,223.145833333333,72.75,44.625,52.3958333333333,1,43
2003-10-14,194.5,280.208333333333,27.1458333333333,44.5,77.0833333333333,2.77083333333333,43
2003-10-15,219.416666666667,155.75,46.4583333333333,45.0833333333333,80.1666666666667,4.70833333333333,43
2003-10-16,243.0625,113.8125,66.75,45.1041666666667,81.1458333333333,7.0625,43
2003-10-17,234.4375,NA,46.1666666666667,44.6666666666667,79.6458333333333,20.9583333333333,43
2003-10-18,199.708333333333,NA,51.4166666666667,45.0625,45.8333333333333,14.3958333333333,43
2003-10-19,189.645833333333,75,85.3541666666667,45.4583333333333,14,1.83333333333333,43
2003-10-20,202.020833333333,57.4375,93.6875,45.25,14,6.08333333333333,43
2003-10-21,193.604166666667,NA,88.9791666666667,46.625,14,1,43
2003-10-22,199.145833333333,56,91.9166666666667,42.3541666666667,14,7.875,43
2003-10-23,189.5,49.4166666666667,91.5416666666667,40.1458333333333,14,0.8125,43
2003-10-24,184.229166666667,52.1666666666667,86.2291666666667,40,14,1,43
2003-10-25,138.8125,NA,44.1666666666667,31.0208333333333,14,6.625,43
2003-10-26,NA,47.6458333333333,NA,NA,NA,NA,NA
2003-10-27,101.291666666667,NA,21,22.2916666666667,14,1,43
2003-10-28,101.104166666667,39.8125,21,19.4583333333333,14,3.64583333333333,43
2003-10-29,NA,NA,NA,NA,NA,NA,NA
2003-10-30,100.354166666667,NA,21,19.3541666666667,14,3,43
2003-10-31,109.604166666667,57.5833333333333,27.5625,19.3333333333333,14,5.70833333333333,43
2003-11-01,102.208333333333,144.875,28.6458333333333,15.5625,14,1,43
2003-11-02,79.3333333333333,152.9375,21.3333333333333,0,14,1,43
2003-11-03,66.4583333333333,183.979166666667,21,0,14,1,30.4583333333333
2003-11-04,36,205.770833333333,21,0,14,1,0
2003-11-05,36,221.541666666667,21,0,14,1,0
2003-11-06,36,NA,21,0,14,1,0
2003-11-07,50.0416666666667,241.104166666667,21,0,14,15.0416666666667,0
2003-11-08,57.2291666666667,265.6875,21,0,14,22.2291666666667,0
2003-11-09,45.1875,304.270833333333,29.9791666666667,0,14,1.20833333333333,0
2003-11-10,36,316.083333333333,21,0,14,1,0
2003-11-11,35.1875,NA,14.3333333333333,0,19.8541666666667,1,0
2003-11-12,31.7916666666667,NA,1,0,29.7916666666667,1,0
2003-11-13,NA,404.3125,NA,NA,NA,NA,NA
2003-11-14,6.02083333333333,473.354166666667,1,0,4.02083333333333,1,0
2003-11-15,6,648.729166666667,1,0,4,1,0
2003-11-16,6,689.458333333333,1,0,4,1,0
2003-11-17,5.47916666666667,NA,1,0,4,0.479166666666667,0
2003-11-18,0,640.583333333333,NA,NA,NA,0,0
2003-11-19,NA,645.395833333333,NA,NA,NA,NA,NA
2003-11-20,5,NA,1,0,4,0,0
2003-11-21,5,699.416666666667,1,0,4,0,0
2003-11-22,5,719.770833333333,1,0,4,0,0
2003-11-23,5,710.354166666667,1,0,4,0,0
2003-11-24,5,676.270833333333,1,0,4,0,0
2003-11-25,5,659.4375,1,0,4,0,0
2003-11-26,NA,NA,NA,NA,NA,NA,NA
2003-11-27,5,NA,1,0,4,0,0
2003-11-28,5,NA,1,0,4,0,0
2003-11-29,5,NA,1,0,4,0,0
2003-11-30,5,945.729166666667,1,0,4,0,0
2003-12-01,NA,1543.33333333333,NA,NA,NA,NA,NA
2003-12-02,5,1051.625,1,0,4,0,0
2003-12-03,5,898.666666666667,1,0,4,0,0
2003-12-04,5,NA,1,0,4,0,0
2003-12-05,NA,962.25,NA,NA,NA,NA,NA
2003-12-06,5,NA,1,0,4,0,0
2003-12-07,5,NA,1,0,4,0,0
2003-12-08,5,NA,1,0,4,0,0
2003-12-09,5,NA,1,0,4,0,0
2003-12-10,NA,NA,NA,NA,NA,NA,NA
2003-12-11,5,1016.77083333333,1,0,4,0,0
2003-12-12,5,1119.22916666667,1,0,4,0,0
2003-12-13,5,NA,1,0,4,0,0
2003-12-14,5,NA,1,0,4,0,0
2003-12-15,NA,1173.3125,NA,NA,NA,NA,NA
2003-12-16,5,NA,1,0,4,0,0
2003-12-17,4.75,980.291666666667,1,0,3.75,0,0
2003-12-18,4.52083333333333,NA,1,0,3.52083333333333,0,0
2003-12-19,4.27083333333333,NA,1,0,3.27083333333333,0,0
2003-12-20,4.20833333333333,1221.41666666667,1,0,3.20833333333333,0,0
2003-12-21,4,1212.16666666667,1,0,3,0,0
2003-12-22,NA,NA,NA,NA,NA,NA,NA
2003-12-23,NA,NA,NA,NA,NA,NA,NA
2003-12-24,NA,NA,NA,NA,NA,NA,NA
2003-12-25,NA,NA,NA,NA,NA,NA,NA
2003-12-26,NA,NA,NA,NA,NA,NA,NA
2003-12-27,NA,NA,NA,NA,NA,NA,NA
2003-12-28,NA,NA,NA,NA,NA,NA,NA
2003-12-29,NA,NA,NA,NA,NA,NA,NA
2003-12-30,NA,NA,NA,NA,NA,NA,NA
