"Date","Year","Month","Month.n","Day","Tot_DCU_cfs","Ag_DCU_cfs","Riparian_DCU_cfs","OpenWater_DCU_cfs","Urban_DCU_cfs","Rain_cfs","Tot_URGWOM_cfs","five_day_avg_URGWOM_cfs","ten_day_avg_URGWOM_cfs","Use_to_date_since_Jan1","Reach"
2011-08-28,2011,"Aug",8,28,214.9,135.2,63.8,10.9,5,10.8,204.1,3.9,87.4,70053.8,5
2011-08-27,2011,"Aug",8,27,212.3,134.5,61.9,10.8,5,18.3,194,-3.2,81.8,69649.7,5
2011-08-26,2011,"Aug",8,26,157.2,98.5,47.1,8,3.5,0,157.2,-12.2,42.4,69265.5,5
2011-08-25,2011,"Aug",8,25,170.6,108,50.3,8.3,4,145.8,24.8,-8.6,43.8,68954.3,5
2011-08-24,2011,"Aug",8,24,200.5,127.1,59.1,10,4.4,761,-560.4,24.7,65.7,68905.2,5
2011-08-23,2011,"Aug",8,23,168.6,106.9,49.9,8.3,3.6,0,168.6,170.9,144.7,70014.8,5
2011-08-22,2011,"Aug",8,22,158.4,100.2,47,7.7,3.5,9.7,148.8,166.7,132.6,69680.9,5
2011-08-21,2011,"Aug",8,21,199.7,126.2,59.5,9.5,4.6,24.4,175.3,97.1,142.2,69386.3,5
2011-08-20,2011,"Aug",8,20,207.7,131.6,61.5,9.9,4.7,16.4,191.4,96.1,148.3,69039.2,5
2011-08-19,2011,"Aug",8,19,193.6,122.6,57.2,9.4,4.4,23.1,170.5,106.6,154.7,68660.3,5
2011-08-18,2011,"Aug",8,18,181.3,115.5,53.2,8.7,3.9,33.8,147.5,118.5,162.8,68322.8,5
2011-08-17,2011,"Aug",8,17,205.6,132.2,59.4,9.5,4.5,404.9,-199.2,98.5,176.7,68030.7,5
2011-08-16,2011,"Aug",8,16,172.6,109.7,51.2,7.8,3.9,2.1,170.5,187.3,218.8,68425.2,5
2011-08-15,2011,"Aug",8,15,244.8,157.1,70.8,11.4,5.5,1.2,243.6,200.4,228.3,68087.6,5
2011-08-14,2011,"Aug",8,14,230,147.4,67,10.6,5,0,230,202.8,227,67605.3,5
2011-08-13,2011,"Aug",8,13,226.8,145.6,66,10.1,5,179.1,47.7,207.2,223.1,67149.9,5
2011-08-12,2011,"Aug",8,12,244.8,157.4,71,11,5.3,0,244.8,255,204.4,67055.5,5
2011-08-11,2011,"Aug",8,11,257.1,165.8,74.4,11.2,5.7,21.1,236,250.2,203.1,66570.9,5
2011-08-10,2011,"Aug",8,10,272,176,77.9,12.2,5.9,16.5,255.5,256.2,203.9,66103.6,5
2011-08-09,2011,"Aug",8,9,252,163.9,71.5,11,5.5,0,252,251.1,193,65597.8,5
2011-08-08,2011,"Aug",8,8,286.8,189,79.1,12.9,5.7,0,286.8,239,185.8,65098.9,5
2011-08-07,2011,"Aug",8,7,221,144.8,61.7,9.9,4.6,0,221,153.8,169.8,64531.1,5
2011-08-06,2011,"Aug",8,6,266.1,174.8,74,11.6,5.6,0,266.1,156,170.6,64093.6,5
2011-08-05,2011,"Aug",8,5,252.2,166.2,69.8,10.9,5.3,22.4,229.9,151.5,165.5,63566.8,5
2011-08-04,2011,"Aug",8,4,223.6,147,62.1,9.8,4.7,32.2,191.5,134.9,167.6,63111.6,5
2011-08-03,2011,"Aug",8,3,247.6,162.7,68.8,10.9,5.3,386.8,-139.2,132.5,172.6,62732.5,5
2011-08-02,2011,"Aug",8,2,231.7,151.9,64.7,10.2,5,0,231.7,185.8,90.8,63008.1,5
2011-08-01,2011,"Aug",8,1,243.8,160.7,67.1,10.9,5.1,0,243.8,185.2,95.9,62549.3,5
2011-07-31,2011,"July",NA,31,253.4,166.6,70.5,11.1,5.2,106.7,146.8,179.5,95.9,62066.5,5
2011-07-30,2011,"July",NA,30,251.2,166.3,68.6,11.1,5.2,71.9,179.3,200.3,108,61775.9,5
2011-07-29,2011,"July",NA,29,212,141,57.2,9.3,4.4,84.9,127.2,212.8,116.3,61420.9,5
2011-07-28,2011,"July",NA,28,230.2,152.7,62.6,10.1,4.7,1.2,229,-4.2,133.7,61169.1,5
2011-07-27,2011,"July",NA,27,215.4,142.2,59.1,9.6,4.4,0,215.4,6.7,143.3,60715.7,5
2011-07-26,2011,"July",NA,26,252.6,167.6,68.7,11.1,5.2,2,250.7,12.3,149.5,60289.3,5
2011-07-25,2011,"July",NA,25,314.4,208,85.4,13.7,7.2,72.7,241.7,15.7,157.1,59793,5
2011-07-24,2011,"July",NA,24,281.5,189.2,74.2,12.2,5.9,1239.4,-957.9,19.8,164.3,59314.5,5
2011-07-23,2011,"July",NA,23,284.9,189.1,77.4,12.5,5.9,1.3,283.6,271.7,288.4,61211.2,5
2011-07-22,2011,"July",NA,22,293.2,195.1,78.6,13.1,6.4,49.9,243.3,279.9,285.8,60649.7,5
2011-07-21,2011,"July",NA,21,276.7,185.4,73.1,12.4,5.8,8.9,267.8,286.8,282.6,60168,5
2011-07-20,2011,"July",NA,20,277,184.6,74.4,12.2,5.9,14.6,262.4,298.5,265.7,59637.7,5
2011-07-19,2011,"July",NA,19,301.3,201.1,80.3,13.4,6.5,0,301.3,308.7,264.3,59118.2,5
2011-07-18,2011,"July",NA,18,326.4,219.6,85.4,14.6,6.8,1.4,324.9,305.1,249,58521.6,5
2011-07-17,2011,"July",NA,17,278.3,187.5,72.5,12.4,5.9,0.6,277.6,291.6,244.3,57878.2,5
2011-07-16,2011,"July",NA,16,329.3,220.6,87.1,14.8,6.8,2.9,326.5,278.3,244.4,57328.5,5
2011-07-15,2011,"July",NA,15,313.2,209.3,82.7,14.1,7.1,0,313.2,232.9,240.5,56682.1,5
2011-07-14,2011,"July",NA,14,285.6,192.8,73.7,12.7,6.4,2.1,283.5,219.8,237,56061.9,5
2011-07-13,2011,"July",NA,13,271.9,182.6,71,12.5,5.9,14.7,257.2,192.9,234.1,55500.7,5
2011-07-12,2011,"July",NA,12,231.7,156.3,59.9,10.4,5.2,20.5,211.2,197,240.1,54991.4,5
2011-07-11,2011,"July",NA,11,267.9,180.5,69.2,12.3,5.9,168.4,99.5,210.5,229.6,54573.2,5
2011-07-10,2011,"July",NA,10,301.9,203.2,78.3,14,6.5,54.3,247.6,248.1,247.6,54376.2,5
2011-07-09,2011,"July",NA,9,285.2,191.8,74,13,6.3,136.3,148.8,254.3,252.8,53886,5
2011-07-08,2011,"July",NA,8,279.9,189.8,71,12.9,6.1,1.8,278.2,275.4,274.4,53591.3,5
2011-07-07,2011,"July",NA,7,278.5,188.4,71,13.1,5.9,0,278.5,283.2,289.9,53040.6,5
2011-07-06,2011,"July",NA,6,287.6,194.8,73.1,13.5,6.2,0,287.6,248.7,299.8,52489.2,5
2011-07-05,2011,"July",NA,5,278.5,187.6,71.6,13,6.2,0,278.5,247.1,308.4,51919.8,5
2011-07-04,2011,"July",NA,4,258.1,174.9,65.3,12.4,5.6,3.6,254.5,251.4,316.9,51368.4,5
2011-07-03,2011,"July",NA,3,344.5,233.7,86.5,16.4,7.9,27.6,316.8,273.3,326.7,50864.5,5
2011-07-02,2011,"July",NA,2,298.7,202,75.7,14.3,6.6,192.7,106,296.7,324,50237.2,5
2011-07-01,2011,"July",NA,1,279.8,188.6,71.4,13.7,6.1,0,279.8,351,336.6,50027.4,5
2011-06-30,2011,"June",NA,30,378.7,256.9,94.8,18.3,8.7,78.8,299.9,369.6,334,49473.5,5
2011-06-29,2011,"June",NA,29,363.9,246.4,91.9,17.6,8,0,363.9,382.3,336.5,48879.7,5
2011-06-28,2011,"June",NA,28,434.3,296.8,107.1,21.1,9.3,0.3,433.9,380.2,342.7,48159.2,5
2011-06-27,2011,"June",NA,27,377.6,257.8,93.2,18.3,8.3,0,377.6,351.2,341.8,47299.9,5
2011-06-26,2011,"June",NA,26,377.9,256.9,94,18.3,8.7,5.1,372.7,322.2,342.6,46552.3,5
2011-06-25,2011,"June",NA,25,363.5,246.6,90.8,17.7,8.4,0,363.5,298.5,341.5,45814.3,5
2011-06-24,2011,"June",NA,24,353.4,238.9,89.1,17.4,8,0,353.4,290.6,329.8,45094.6,5
2011-06-23,2011,"June",NA,23,288.9,196.1,71.8,14.3,6.7,0,288.9,305.2,325.6,44394.9,5
2011-06-22,2011,"June",NA,22,232.7,157.2,58.3,11.7,5.6,0,232.7,332.3,329,43822.9,5
2011-06-21,2011,"June",NA,21,254,170.9,64.1,13,5.9,0,254,362.9,336.2,43362.1,5
2011-06-20,2011,"June",NA,20,324.1,219.4,80.8,16.5,7.4,0,324.1,384.6,340.5,42859.3,5
2011-06-19,2011,"June",NA,19,426.5,288.6,106.5,21.8,9.7,0,426.5,369,330.4,42217.6,5
2011-06-18,2011,"June",NA,18,424.2,285,107.2,21.6,10.4,0,424.2,345.9,318.6,41373.1,5
2011-06-17,2011,"June",NA,17,385.6,261.9,95.1,19.6,9,0,385.6,325.7,311.3,40533.3,5
2011-06-16,2011,"June",NA,16,362.6,244.9,90.2,18.8,8.6,0,362.6,309.5,299.1,39769.8,5
2011-06-15,2011,"June",NA,15,246.3,166.5,61.1,12.9,5.9,0,246.3,296.4,277.3,39051.9,5
2011-06-14,2011,"June",NA,14,311,209.5,77.9,16,7.7,0,311,291.7,280.1,38564.3,5
2011-06-13,2011,"June",NA,13,322.9,217.2,81,17.2,7.5,0,322.9,291.4,278.4,37948.4,5
2011-06-12,2011,"June",NA,12,304.8,206,75.4,16.3,7.1,0,304.8,296.9,273.4,37309.1,5
2011-06-11,2011,"June",NA,11,296.8,200.3,73.7,15.8,7,0,296.8,288.8,282.1,36705.6,5
2011-06-10,2011,"June",NA,10,223.1,150.4,55.6,11.8,5.4,0,223.1,258.2,289.6,36117.9,5
2011-06-09,2011,"June",NA,9,309.1,210.6,74.6,16.4,7.5,0,309.1,268.5,294.5,35676.1,5
2011-06-08,2011,"June",NA,8,350.7,238.3,85.3,18.7,8.4,0,350.7,265.4,301.1,35064,5
2011-06-07,2011,"June",NA,7,264.1,178.9,64.4,14.7,6,0,264.1,249.9,307.4,34369.7,5
2011-06-06,2011,"June",NA,6,275.4,187.2,66.4,15,6.7,131.4,144,275.4,314.6,33846.8,5
2011-06-05,2011,"June",NA,5,291.4,197.1,70.9,16.1,7.2,16.7,274.7,320.9,337.9,33561.7,5
2011-06-04,2011,"June",NA,4,293.3,198.5,71.2,15.9,7.7,0,293.3,320.6,343,33017.8,5
2011-06-03,2011,"June",NA,3,273.3,184,67.1,15.2,6.9,0,273.3,336.9,335.4,32437,5
2011-06-02,2011,"June",NA,2,391.9,264.7,94.9,22.1,10.2,0,391.9,364.8,337.3,31895.8,5
2011-06-01,2011,"June",NA,1,371.4,249.8,90.7,21.2,9.8,0,371.4,353.8,322,31119.9,5
2011-05-31,2011,"May",5,31,272.8,184.6,65.7,15.7,6.9,0,272.8,354.8,303,30384.5,5
2011-05-30,2011,"May",5,30,374.8,252.4,90.9,21.3,10.2,0,374.8,365.5,298.4,29844.3,5
2011-05-29,2011,"May",5,29,413.2,277.2,101.3,24.1,10.5,0,413.2,333.9,278.4,29102.2,5
2011-05-28,2011,"May",5,28,336.6,226.4,81.6,19.7,8.9,0,336.6,309.9,240.4,28284.1,5
2011-05-27,2011,"May",5,27,376.8,253.5,90.9,22,10.5,0,376.8,290.3,230.8,27617.7,5
2011-05-26,2011,"May",5,26,325.9,221.4,76.9,19.2,8.4,0,325.9,251.2,216.9,26871.6,5
2011-05-25,2011,"May",5,25,217.1,146,51.9,13,6.1,0,217.1,231.4,208.4,26226.2,5
2011-05-24,2011,"May",5,24,293,198.2,69.3,17.4,8.1,0,293,222.9,208,25796.5,5
2011-05-23,2011,"May",5,23,238.9,160.8,57,14.5,6.6,0,238.9,170.9,210.2,25216.4,5
2011-05-22,2011,"May",5,22,181.2,121.9,43.3,11.3,4.8,0.1,181.1,171.3,205.2,24743.4,5
2011-05-21,2011,"May",5,21,226.8,152.2,54.1,13.9,6.6,0,226.8,182.7,211.4,24384.8,5
2011-05-20,2011,"May",5,20,174.6,117.6,41.2,11,4.8,0,174.6,185.4,203.2,23935.8,5
2011-05-19,2011,"May",5,19,152.2,103.1,35.5,9.7,3.9,119.2,33.1,193.2,209.3,23590.1,5
2011-05-18,2011,"May",5,18,252.8,170.5,59.2,15.7,7.3,11.8,241,249.4,237.7,23524.6,5
2011-05-17,2011,"May",5,17,237.9,159.8,56,14.5,7.6,0,237.9,239.2,240,23047.4,5
2011-05-16,2011,"May",5,16,240.2,161.7,56.4,15.2,6.9,0,240.2,240.2,234.5,22576.3,5
2011-05-15,2011,"May",5,15,213.6,143.6,50,13.6,6.4,0,213.6,221,229.3,22100.6,5
2011-05-14,2011,"May",5,14,314.3,211.7,73.6,19.7,9.2,0,314.3,225.5,223.6,21677.6,5
2011-05-13,2011,"May",5,13,189.7,127.5,44.3,12.2,5.7,0,189.7,225.9,211.1,21055.4,5
2011-05-12,2011,"May",5,12,243.1,165.3,54.7,15.5,7.6,0,243.1,240.8,207.9,20679.7,5
2011-05-11,2011,"May",5,11,197.2,134,44.8,12.6,5.8,53.1,144.1,228.8,194.4,20198.4,5
2011-05-10,2011,"May",5,10,236.3,158.3,55.7,15.2,7.1,0,236.3,237.7,190,19913,5
2011-05-09,2011,"May",5,9,316.2,212.6,73,20.5,10.1,0,316.2,221.6,190.2,19445.1,5
2011-05-08,2011,"May",5,8,264.5,177,61.3,17.6,8.7,0,264.5,196.3,189.7,18819.1,5
2011-05-07,2011,"May",5,7,182.7,122.6,42.2,12.6,5.4,0,182.7,175,179.9,18295.3,5
2011-05-06,2011,"May",5,6,188.6,127.9,42.2,12.6,6,0,188.6,160,178.8,17933.5,5
2011-05-05,2011,"May",5,5,156,105.6,34.5,10.8,5.1,0,156,142.3,187.3,17560,5
2011-05-04,2011,"May",5,4,189.7,127.9,42.3,13.1,6.5,0,189.7,158.8,192.4,17251.1,5
2011-05-03,2011,"May",5,3,157.8,107.2,34.6,10.7,5.3,0.1,157.7,183.1,191.5,16875.5,5
2011-05-02,2011,"May",5,2,108.1,73.7,23.4,7.6,3.6,0,108.1,184.8,191.3,16563.2,5
2011-05-01,2011,"May",5,1,119.5,81,26.1,8.3,4.1,19.7,99.8,197.6,199.8,16349.1,5
2011-04-30,2011,"Apr",4,30,238.4,161.7,51.7,16.7,8.3,0,238.4,232.3,211.5,16151.5,5
2011-04-29,2011,"Apr",4,29,311.4,210.8,68.1,21.6,10.8,0,311.4,226,205.9,15679.4,5
2011-04-28,2011,"Apr",4,28,166.2,110.9,37,11.9,6.4,0,166.2,200,195.3,15062.8,5
2011-04-27,2011,"Apr",4,27,172.4,114.6,38.8,12.9,6.2,0,172.4,197.8,202.5,14733.8,5
2011-04-26,2011,"Apr",4,26,273.2,183.4,59.8,19.9,10.1,0,273.2,201.9,205.2,14392.4,5
2011-04-25,2011,"Apr",4,25,207.1,139.9,44,15.3,7.9,0.2,206.9,190.7,187.9,13851.4,5
2011-04-24,2011,"Apr",4,24,182.3,123.6,38.3,13.6,6.8,1.1,181.1,185.7,182.9,13441.7,5
2011-04-23,2011,"Apr",4,23,155.3,105.4,32.5,11.5,5.9,0,155.3,190.6,184.2,13083,5
2011-04-22,2011,"Apr",4,22,192.6,130.2,40.8,14.4,7.4,0,192.6,207.2,183.1,12775.5,5
2011-04-21,2011,"Apr",4,21,217.3,147.3,45,16.3,8.7,0,217.3,208.5,182.3,12394,5
2011-04-20,2011,"Apr",4,20,182.3,124.3,36.7,13.9,7.3,0,182.3,185.2,173.7,11963.8,5
2011-04-19,2011,"Apr",4,19,205.5,142,39.8,15.7,8,0,205.5,180,168.3,11602.8,5
2011-04-18,2011,"Apr",4,18,238.5,165,45.8,18.4,9.3,0,238.5,177.8,169.5,11196,5
2011-04-17,2011,"Apr",4,17,199,139.2,36.3,15.4,8.1,0,199,158.9,166,10723.8,5
2011-04-16,2011,"Apr",4,16,100.8,70.6,18.2,7.8,4.1,0,100.8,156,161.7,10329.9,5
2011-04-15,2011,"Apr",4,15,156.3,110,27.4,12.3,6.5,0,156.3,162.3,161.9,10130.4,5
2011-04-14,2011,"Apr",4,14,194.5,136.8,34.1,15.4,8.1,0,194.5,156.5,156.9,9821,5
2011-04-13,2011,"Apr",4,13,144.2,101.8,25.2,11.7,5.6,0,144.2,161.2,148.1,9436,5
2011-04-12,2011,"Apr",4,12,184.3,131.4,30.3,14.7,8,0,184.3,173.2,157.9,9150.5,5
2011-04-11,2011,"Apr",4,11,132.1,94.3,20.9,11,5.9,0,132.1,167.5,154.2,8785.5,5
2011-04-10,2011,"Apr",4,10,127.5,91.4,20.5,10.5,5.1,0,127.5,161.5,152.2,8524,5
2011-04-09,2011,"Apr",4,9,218.1,156.4,34.7,17.8,9.2,0,218.1,157.2,152.5,8271.5,5
2011-04-08,2011,"Apr",4,8,203.8,146.2,32.5,16.6,8.6,0,203.8,134.9,143,7839.7,5
2011-04-07,2011,"Apr",4,7,167.6,121.6,25.4,13.3,7.3,11.7,155.9,142.7,135.1,7436.1,5
2011-04-06,2011,"Apr",4,6,127.1,91.9,19.1,10.6,5.4,24.8,102.3,140.8,132,7127.5,5
2011-04-05,2011,"Apr",4,5,106.1,77.8,14.7,9.4,4.2,0,106.1,142.9,133.7,6925,5
2011-04-04,2011,"Apr",4,4,106.6,83.3,8.7,9.6,5,0,106.6,147.7,132.9,6714.9,5
2011-04-03,2011,"Apr",4,3,242.7,189.1,20.3,21.6,11.7,0,242.7,151,133.1,6503.8,5
2011-04-02,2011,"Apr",4,2,146.4,113.6,12.3,13.3,7.3,0,146.4,127.4,119.8,6023.2,5
2011-04-01,2011,"Apr",4,1,112.5,87.8,8.9,10.2,5.6,0,112.5,123.2,113.2,5733.2,5
2011-03-31,2011,"Mar",3,31,130.2,101.7,10.3,11.8,6.3,0,130.2,124.5,112.6,5510.5,5
2011-03-30,2011,"Mar",3,30,123.4,96.4,9.8,11.3,6,0.1,123.4,118.1,115.9,5252.7,5
2011-03-29,2011,"Mar",3,29,124.7,97.9,9.6,11.2,6.1,0,124.7,115.2,115.2,5008.4,5
2011-03-28,2011,"Mar",3,28,125.4,98.3,9.3,11.6,6.2,0,125.4,112.2,115.9,4761.5,5
2011-03-27,2011,"Mar",3,27,118.9,93,8.9,10.9,6.1,0,118.9,103.1,112.4,4513.1,5
2011-03-26,2011,"Mar",3,26,98.2,77.1,7.4,8.9,4.9,0,98.2,100.7,112.1,4277.7,5
2011-03-25,2011,"Mar",3,25,108.5,85.4,7.6,10,5.5,0,108.5,113.7,110.5,4083.2,5
2011-03-24,2011,"Mar",3,24,110,86.8,7.3,10.2,5.7,0,110,115.2,106.4,3868.3,5
2011-03-23,2011,"Mar",3,23,79.9,63.3,5.4,7.4,3.8,0,79.9,119.5,98.2,3650.5,5
2011-03-22,2011,"Mar",3,22,107,84.9,6.8,10,5.3,0,107,121.6,94.3,3492.2,5
2011-03-21,2011,"Mar",3,21,163.2,129.4,10.3,15.2,8.4,0,163.2,123.5,86.6,3280.3,5
2011-03-20,2011,"Mar",3,20,115.9,91.9,7.1,10.7,6.2,0,115.9,107.3,73.2,2957.1,5
2011-03-19,2011,"Mar",3,19,131.7,104.8,7.9,12.3,6.7,0,131.7,97.5,63.4,2727.7,5
2011-03-18,2011,"Mar",3,18,90.3,71.6,5.5,8.6,4.6,0,90.3,76.9,53,2467,5
2011-03-17,2011,"Mar",3,17,116.4,93.2,6.3,10.7,6.2,0,116.4,66.9,47,2288.2,5
2011-03-16,2011,"Mar",3,16,82.3,66,4,7.8,4.4,0,82.3,49.7,39.2,2057.8,5
2011-03-15,2011,"Mar",3,15,67.1,53.9,3.1,6.2,3.8,0,67.1,39,33.8,1894.9,5
2011-03-14,2011,"Mar",3,14,28.3,20.2,1.7,6.4,0,0,28.3,29.3,28.9,1762.1,5
2011-03-13,2011,"Mar",3,13,40.5,28.4,2.4,9.6,0,0,40.5,29.2,29.8,1706.1,5
2011-03-12,2011,"Mar",3,12,30.4,21.1,1.8,7.5,0,0,30.3,27.2,28.3,1625.9,5
2011-03-11,2011,"Mar",3,11,28.9,20.2,1.7,7,0,0,28.8,28.8,27.4,1565.8,5
2011-03-10,2011,"Mar",3,10,18.4,13,1,4.4,0,0.1,18.4,28.5,25.8,1508.7,5
2011-03-09,2011,"Mar",3,9,28.1,19.9,1.5,6.7,0,0,28.1,28.6,25.5,1472.4,5
2011-03-08,2011,"Mar",3,8,31.8,22.7,1.5,7.6,0,1.5,30.3,30.3,25.3,1416.7,5
2011-03-07,2011,"Mar",3,7,41,29,1.9,10.1,0,2.6,38.4,29.5,25.6,1356.7,5
2011-03-06,2011,"Mar",3,6,27.6,19.4,1.3,7,0,0,27.5,26,23.7,1280.7,5
2011-03-05,2011,"Mar",3,5,18.9,13.5,0.8,4.6,0,0.3,18.6,23.1,23.4,1226.2,5
2011-03-04,2011,"Mar",3,4,36.8,26.8,1.4,8.6,0,0,36.8,22.3,23.5,1189.3,5
2011-03-03,2011,"Mar",3,3,26.2,18.5,1,6.8,0,0.3,25.9,20.3,21.5,1116.4,5
2011-03-02,2011,"Mar",3,2,21.2,15,0.7,5.5,0,0,21.2,21.7,20.5,1065.1,5
2011-03-01,2011,"Mar",3,1,12.8,9.3,0.4,3.2,0,0,12.8,21.4,21.1,1023.2,5
2011-02-28,2011,"Feb",2,28,14.9,10.7,0.4,3.8,0,0.1,14.9,23.7,23.7,997.8,5
2011-02-27,2011,"Feb",2,27,26.8,19.6,0.7,6.5,0,0,26.8,24.6,24.4,968.4,5
2011-02-26,2011,"Feb",2,26,33.5,23.9,1,8.7,0,0.6,33,22.7,24.2,915.3,5
2011-02-25,2011,"Feb",2,25,19.6,13.9,0.6,5.1,0,0.2,19.4,19.2,23,850,5
2011-02-24,2011,"Feb",2,24,24.6,17.9,0.7,5.9,0,0,24.6,20.8,22.2,811.6,5
2011-02-23,2011,"Feb",2,23,19.2,13.7,0.6,5,0,0,19.2,23.6,21.2,763,5
2011-02-22,2011,"Feb",2,22,17.2,12.9,0.4,3.9,0,0,17.2,24.2,20.5,724.9,5
2011-02-21,2011,"Feb",2,21,15.6,11.6,0.4,3.6,0,0,15.6,25.7,19.6,690.9,5
2011-02-20,2011,"Feb",2,20,27.4,19.6,0.8,7,0,0,27.4,26.9,18.9,660.1,5
2011-02-19,2011,"Feb",2,19,39,28.3,1.2,9.5,0,0.2,38.8,23.6,17,605.9,5
2011-02-18,2011,"Feb",2,18,22.2,16.2,0.6,5.4,0,0,22.2,18.8,14,529,5
2011-02-17,2011,"Feb",2,17,24.7,17.9,0.7,6.1,0,0,24.7,16.7,13.5,485,5
2011-02-16,2011,"Feb",2,16,21.1,15.2,0.6,5.3,0,0,21.1,13.4,12.2,436,5
2011-02-15,2011,"Feb",2,15,11.3,7.9,0.4,3,0,0,11.3,11,11.2,394.1,5
2011-02-14,2011,"Feb",2,14,15,10.7,0.4,3.8,0,0.2,14.7,10.4,10.6,371.8,5
2011-02-13,2011,"Feb",2,13,11.6,8.3,0.3,3,0,0,11.6,9.1,9.7,342.6,5
2011-02-12,2011,"Feb",2,12,8.4,5.8,0.3,2.4,0,0,8.4,10.3,8.6,319.6,5
2011-02-11,2011,"Feb",2,11,8.8,6.1,0.3,2.5,0,0,8.8,11,7.8,302.9,5
2011-02-10,2011,"Feb",2,10,8.3,5.8,0.2,2.4,0,0,8.3,11.3,-6.5,285.5,5
2011-02-09,2011,"Feb",2,9,8.4,5.8,0.3,2.4,0,0,8.4,10.8,-8.2,269,5
2011-02-08,2011,"Feb",2,8,19.5,14.1,0.5,4.9,0,2.2,17.3,10.3,-8.2,252.4,5
2011-02-07,2011,"Feb",2,7,12.2,8.7,0.3,3.2,0,0,12.2,6.9,-9.3,218,5
2011-02-06,2011,"Feb",2,6,10.4,7.5,0.3,2.7,0,0,10.4,4.6,-10,193.8,5
2011-02-05,2011,"Feb",2,5,5.7,4.3,0.1,1.2,0,0.1,5.6,-24.3,-10.3,173.2,5
2011-02-04,2011,"Feb",2,4,5.7,4.3,0.1,1.2,0,0,5.7,-27.3,-10.2,162,5
2011-02-03,2011,"Feb",2,3,0.4,0.2,0,0.1,0,0,0.4,-26.7,-10.2,150.8,5
2011-02-02,2011,"Feb",2,2,8.2,6.2,0.2,1.9,0,7.2,1,-25.5,-9.4,150.1,5
2011-02-01,2011,"Feb",2,1,4.8,3.6,0.2,1.1,0,138.9,-134.1,-24.6,-8.6,148.1,5
2011-01-31,2011,"Jan",1,31,9.7,7.1,0.2,2.5,0,18.9,-9.2,3.7,5.7,413.6,5
2011-01-30,2011,"Jan",1,30,8.4,6.1,0.2,2.2,0,0,8.4,6.8,7.6,431.8,5
2011-01-29,2011,"Jan",1,29,6.3,4.7,0.1,1.4,0,0,6.3,6.2,7.6,415.1,5
2011-01-28,2011,"Jan",1,28,5.7,4.3,0.1,1.2,0,0,5.7,6.6,8.4,402.7,5
2011-01-27,2011,"Jan",1,27,7.3,5.4,0.1,1.7,0,0,7.3,7.5,8.6,391.5,5
2011-01-26,2011,"Jan",1,26,6.2,4.7,0.1,1.3,0,0,6.2,7.8,8.9,377.1,5
2011-01-25,2011,"Jan",1,25,5.7,4.3,0.1,1.2,0,0,5.7,8.4,9.1,364.9,5
2011-01-24,2011,"Jan",1,24,8.5,6.1,0.2,2.3,0,0,8.5,9,9.1,353.7,5
2011-01-23,2011,"Jan",1,23,9.8,7.4,0.3,2.1,0,0,9.8,10.2,9.1,336.9,5
2011-01-22,2011,"Jan",1,22,8.7,6.3,0.2,2.2,0,0,8.7,9.8,8.7,317.5,5
2011-01-21,2011,"Jan",1,21,9.5,7,0.2,2.2,0,0,9.5,10,8.3,300.3,5
2011-01-20,2011,"Jan",1,20,8.4,6.1,0.2,2.2,0,0,8.4,9.7,8.1,281.5,5
2011-01-19,2011,"Jan",1,19,14.6,10.5,0.5,3.6,0,0,14.6,9.3,8.1,265,5
2011-01-18,2011,"Jan",1,18,7.9,5.8,0.1,1.9,0,0,7.9,7.9,7.4,236.1,5
2011-01-17,2011,"Jan",1,17,9.8,7.3,0.3,2.3,0,0,9.8,7.6,7.2,220.6,5
2011-01-16,2011,"Jan",1,16,7.9,6.1,0.2,1.7,0,0,7.9,6.6,6.9,201.2,5
2011-01-15,2011,"Jan",1,15,6.1,4.7,0.1,1.4,0,0,6.1,6.5,6.8,185.6,5
2011-01-14,2011,"Jan",1,14,8,5.8,0.1,2,0,0,8,7,6.8,173.4,5
2011-01-13,2011,"Jan",1,13,6.2,4.7,0.1,1.3,0,0,6.2,7,6.6,157.6,5
2011-01-12,2011,"Jan",1,12,5.1,3.9,0.1,1.1,0,0.5,4.6,6.8,6.5,145.4,5
2011-01-11,2011,"Jan",1,11,7.6,5.8,0.1,1.7,0,0,7.6,7.2,6.5,136.3,5
2011-01-10,2011,"Jan",1,10,9.3,7,0.2,2,0,0.7,8.5,7.2,6.1,121.2,5
2011-01-09,2011,"Jan",1,9,7.9,6.1,0.2,1.7,0,0,7.9,6.7,NA,104.3,5
2011-01-08,2011,"Jan",1,8,5.5,4.2,0.1,1.2,0,0,5.5,6.3,NA,88.7,5
2011-01-07,2011,"Jan",1,7,6.2,4.7,0.1,1.4,0,0,6.2,6.2,NA,77.7,5
2011-01-06,2011,"Jan",1,6,7.8,5.8,0.1,1.8,0,0,7.8,5.8,NA,65.5,5
2011-01-05,2011,"Jan",1,5,6.2,4.7,0.1,1.3,0,0,6.2,5.1,NA,50,5
2011-01-04,2011,"Jan",1,4,5.7,4.3,0.1,1.2,0,0,5.6,NA,NA,37.8,5
2011-01-03,2011,"Jan",1,3,5.2,3.8,0.1,1.2,0,0,5.2,NA,NA,26.6,5
2011-01-02,2011,"Jan",1,2,4.2,3.1,0.1,0.9,0,0,4.2,NA,NA,16.3,5
