"Date","Tot_DCU_cfs","Ag_DCU_cfs","Riparian_DCU_cfs","OpenWater_DCU_cfs","Urban_DCU_cfs","Rain_cfs","Tot_URGWOM_cfs","five_day_avg_URGWOM_cfs","ten_day_avg_URGWOM_cfs","Use_to_date_since_Jan1"
2007-03-12,243.5,81.4,7.5,154.6,0,4.9,238.6,222,206.6,15826.8
2007-03-13,275.1,89.9,8.4,176.6,0,0.5,274.6,241.2,219.3,16370.5
2007-03-14,323,113.6,10.9,198.2,0,0,323,262.8,231.8,17009.7
2007-03-15,432.3,217.8,17.9,188.1,8.4,0,432.3,301.1,257.9,17865.8
2007-03-16,349.6,176.1,16.7,150.1,6.5,0,349.6,323.7,269.2,18557.9
2007-03-17,413,214.6,20.1,170.6,7.6,0,413,358.5,290.3,19375.6
2007-03-18,452.5,217.3,21.6,205.4,8,1.8,450.7,393.7,317.5,20268
2007-03-19,465.2,235,24.3,197.4,8.5,0,465.2,422.2,342.5,21189.3
2007-03-20,451.5,215,23.1,205.7,7.6,0,451.5,426.1,363.6,22083.4
2007-03-21,568.2,221.5,23.6,314.9,8,62.6,505.6,457.4,390.4,23084.6
2007-03-22,260.4,140.1,13.7,101,5.6,501,-240.6,326.6,342.5,22608.4
2007-03-23,286.8,148.1,16.2,117.5,5.1,749.6,-462.6,143.8,268.8,21692.3
2007-03-24,280.4,147.8,16.6,111.1,5,788.1,-507.7,-50.8,185.7,20686.8
2007-03-25,363.4,189.9,22.3,144.6,6.5,0,363.4,-68.3,178.7,21406.4
2007-03-26,425.5,220.2,27.1,171,7.2,0,425.5,-84.6,186.4,22248.6
2007-03-27,617.4,302.1,37.4,267.3,10.4,0,617.4,87.2,206.8,23471.2
2007-03-28,345.4,195.5,27.9,117.5,4.6,0,345.4,248.7,196.3,24155.2
2007-03-29,396.6,194.7,25.1,170.2,6.6,0,396.6,429.6,189.4,24940.3
2007-03-30,368,197.3,23.9,140.4,6.6,78.8,289.3,414.8,173.2,25513.1
2007-03-31,416.4,230.3,29.6,148.6,7.8,0,416.4,413.1,164.2,26337.6
2007-04-01,524.5,278.8,35.8,200.6,9.3,0,524.5,394.4,240.7,27376.1
2007-04-02,603.8,293.2,38.5,261.7,10.3,0,603.8,446.1,347.4,28571.7
2007-04-03,512.9,261.2,35.3,207.8,8.6,0,512.9,469.4,449.6,29587.2
2007-04-04,503.1,248.5,34.4,212.1,8,0,503.1,512.1,463.5,30583.5
2007-04-05,608.9,278.8,80.7,240.2,9.2,0,608.9,550.7,481.8,31789.3
2007-04-06,632.2,270.3,89.5,263.9,8.6,261.6,370.8,519.9,457.2,32523.1
2007-04-07,386.9,183.8,51.7,144.5,6.9,150.2,236.7,446.5,446.3,32991.9
2007-04-08,606.9,273.4,86.4,238.1,9,5.6,601.3,464.2,466.8,34182.6
2007-04-09,443.9,195.5,58.5,183.1,6.8,566.6,-122.5,339,425.5,33939.9
2007-04-10,697.8,334,115.4,237.8,10.6,0,697.8,356.8,453.7,35321.3
2007-04-11,681.2,310.8,104.1,256.2,10.1,0.1,681.1,418.8,469.4,36670
2007-04-12,729.5,302.3,111.6,304.8,10.9,92.4,637.3,498.9,472.7,37931.7
2007-04-13,404.1,199.5,62.4,136.1,6.2,1565.6,-1161.5,146.4,305.4,35632.1
2007-04-14,469.5,221.5,81.5,159.7,6.9,0,469.5,264.9,301.9,36561.9
2007-04-15,798.2,379.8,133.2,272.7,12.5,0,798.2,284.9,320.9,38142.2
2007-04-16,666.9,302.2,114.6,240.9,9.1,0,666.9,282.1,350.5,39462.5
2007-04-17,587.8,274.7,105.4,199.6,8.2,0,587.8,272.3,385.6,40626.4
2007-04-18,766.3,355.1,140.2,259.5,11.5,0,766.3,657.7,402.1,42143.8
2007-04-19,727.3,317.4,140.1,260.5,9.1,0,727.3,709.3,487.1,43583.8
2007-04-20,833.2,359.2,156.1,306.7,11.1,0,833.2,716.3,500.6,45233.5
2007-04-21,688.6,286,129.3,264.7,8.6,4.7,683.7,719.7,500.8,46587.5
2007-04-22,762.3,344,156.1,251.9,10.3,0,762.3,754.5,513.3,48096.9
2007-04-23,931.6,400.2,187.7,331.9,11.8,45.7,886,778.5,718.1,49851.2
2007-04-24,629,264.4,118.1,237.1,9.4,5.7,623.3,757.8,733.5,51085.3
2007-04-25,736.2,316,154.8,255.9,9.5,0,736.2,738.2,727.3,52542.9
2007-04-26,722.7,313.1,161.7,239,9.1,0,722.7,746,733,53974
2007-04-27,840.4,352.7,185.4,291.9,10.4,0,840.4,761.7,758.2,55637.7
2007-04-28,751.5,305.5,156.8,280.1,9,336,415.6,667.6,723,56460.4
2007-04-29,506,244.4,106.8,146.9,7.9,535.8,-29.9,537,647.4,56401.2
2007-04-30,732.8,336,169.3,217.8,9.9,411.4,321.5,454,596.1,57037.7
2007-05-01,807.1,367.1,194.6,235.3,10,1321.1,-513.9,206.6,476.4,56020.2
2007-05-02,675.2,285.3,137.1,244.5,8.3,931.6,-256.3,-12.7,374.5,55512.5
2007-05-03,992.4,440.5,235.4,304,12.3,0,992.4,102.8,385.2,57477.4
2007-05-04,1072.5,464,259.3,336.7,12.5,0,1072.5,323.2,430.2,59601.1
2007-05-05,903.3,378,227,288.4,9.9,118.9,784.5,415.8,434.8,61154.2
2007-05-06,689.7,322.5,165,193,9.2,59.7,629.9,644.6,425.6,62401.4
2007-05-07,858,383.7,217.5,246.5,10.3,0,858,867.4,427.4,64100.3
2007-05-08,610.7,253.8,150.1,200.1,6.7,626.4,-15.7,665.8,384.3,64069.3
2007-05-09,801.3,369.2,217.8,205.1,9.2,3.8,797.4,610.8,467,65648.2
2007-05-10,921.6,427.2,251.3,231.9,11.2,0,921.6,638.4,527,67473.2
2007-05-11,971.7,437.6,255.9,267,11.2,207.8,763.8,665.1,654.9,68985.5
2007-05-12,964.5,437.6,255.6,259.8,11.3,479.5,484.9,590.5,728.9,69945.4
2007-05-13,993.6,448,266.5,267.7,11.5,127.4,866.2,766.8,716.3,71660.5
2007-05-14,902.2,377.2,201,313,11.1,165,737.4,754.8,682.9,73120.7
2007-05-15,824.2,374.2,212.2,228.1,9.8,776.7,47.6,580,609.1,73214.8
2007-05-16,771.4,350.1,209.1,203.7,8.5,138.8,632.6,553.7,609.3,74467.5
2007-05-17,617.5,289.3,152.5,168.1,7.5,1629.3,-1011.6,254.5,422.5,72464.4
2007-05-18,832.4,389.9,229.2,203.6,9.7,541.4,291.1,139.5,453.1,73040.7
2007-05-19,868,394.8,235.7,227.7,9.8,516.3,351.7,62.2,408.5,73736.9
2007-05-20,815,378.7,216,210.2,10,946.8,-131.8,26.4,303.2,73476
2007-05-21,1086.8,495.6,305.2,274.5,11.4,19.7,1067.1,113.3,333.4,75588.8
2007-05-22,1186.7,528.2,326.6,319.9,11.9,0,1186.7,553,403.6,77938.4
2007-05-23,1173.4,526,349.8,286.1,11.5,1.1,1172.4,729.2,434.3,80259.9
2007-05-24,1184.3,523,335.2,314.3,11.8,14.8,1169.5,892.8,477.5,82575.6
2007-05-25,914.2,417.2,252.3,234.7,10,1132.1,-217.9,875.6,451,82143.9
2007-05-26,978.9,453,279.5,235.9,10.5,110.2,868.7,835.9,474.6,83864
2007-05-27,935.1,430.4,258.3,235.8,10.8,127.5,807.6,760,656.5,85463
2007-05-28,1190.4,539.6,335.3,302.9,12.5,170.1,1020.3,729.6,729.5,87483.2
2007-05-29,1260.9,595.1,386.3,266.3,13,0,1260.9,747.8,820.4,89979.7
2007-05-30,1349,610,397.6,327.9,13.3,0,1349,1061.4,968.4,92650.6
2007-05-31,1214.3,538,364.9,299.1,12.1,0.1,1214.2,1130.5,983.1,95054.6
2007-06-01,1307.4,592.9,384.3,317.1,13.2,35.3,1272.1,1223.3,991.6,97573.3
2007-06-02,1248.8,570.8,375.8,289.8,12.3,30.8,1217.9,1262.7,996.2,99984.8
2007-06-03,1345.1,604.8,372.9,354.4,12.9,247.5,1097.6,1230.2,989,102157.8
2007-06-04,1246.6,579.3,371.7,283.5,12.2,479.7,766.9,1113.7,1087.6,103676.3
2007-06-05,1475.3,659.1,428.7,372.9,14.8,0,1475.3,1166,1148.2,106597.5
2007-06-06,1737.8,753.8,512.9,455.3,15.7,0,1737.8,1259.1,1241.2,110038.3
2007-06-07,1422.1,640.4,439,329.4,13.3,0,1422.1,1299.9,1281.5,112854.4
2007-06-08,1569.9,691.5,474.2,389.6,14.7,0,1569.9,1394.4,1312.3,115962.9
2007-06-09,1265.2,586.8,390.3,275.6,12.5,1286.3,-20.9,1237,1175.3,115921.5
2007-06-10,1313.3,605.3,398.4,297,12.3,111.7,1201.6,1182.2,1174,118300.6
2007-06-11,1077.2,500.4,317.4,249,10.4,1706.9,-629.7,708.7,983.9,117053.9
2007-06-12,1102.7,512.6,317.3,262.1,10.8,35.2,1067.5,637.7,968.8,119167.4
2007-06-13,1341.7,619.2,412.6,297.5,12.3,331.7,1010,525.7,960,121167.4
2007-06-14,1315.3,598.3,410.4,294.8,11.7,45.3,1270,783.9,1010.3,123682
2007-06-15,1550.1,706,474.3,355.5,14.2,383.9,1166.3,776.9,979.5,125991.3
2007-06-16,1458.4,666.2,470.8,308.1,13.2,2051,-592.7,784.2,746.5,124817.9
2007-06-17,1533.9,695.1,467.6,357.3,13.8,49.4,1484.4,867.5,752.7,127757.2
2007-06-18,1559.1,698.8,486.4,360.5,13.3,0,1559.2,977.5,751.6,130844.2
2007-06-19,1578.5,704.7,499.5,360.9,13.3,0,1578.5,1039.1,911.6,133969.7
2007-06-20,1594,729,507.7,343,14.2,10.2,1583.8,1122.7,949.8,137105.5
2007-06-21,1546.2,696.4,485.5,351,13.3,127.2,1418.9,1525,1154.6,139915
2007-06-22,1569.5,730.6,480.2,343.9,14.8,62.2,1507.2,1529.6,1198.6,142899.4
2007-06-23,1566.2,715.6,509.1,328.2,13.5,75.2,1491,1516,1246.7,145851.6
2007-06-24,1578.2,728,508.5,327.5,14.1,0.2,1578,1515.8,1277.5,148975.9
2007-06-25,1653.2,772.4,533.3,332.3,15.2,2.8,1650.4,1529.2,1325.9,152243.8
2007-06-26,1732.2,796.6,560.9,359.5,15.3,1,1731.3,1591.6,1558.4,155671.8
2007-06-27,1526.1,713,483.7,315.4,14.1,58.8,1467.4,1583.6,1556.6,158577.1
2007-06-28,1519,695.9,472.6,337,13.2,803,715.8,1428.6,1472.2,159994.6
2007-06-29,1564.1,734.3,498.3,317.1,14.5,64.3,1499.9,1412.9,1464.4,162964.5
2007-06-30,1546.8,705,496.6,332,13.2,0,1546.9,1392.3,1460.6,166027.3
2007-07-01,1674.4,767.6,542.2,350,14.6,0,1674.4,1380.9,1486.2,169342.6
2007-07-02,1779.4,816.4,591.9,355.7,15.3,0,1779.4,1443.4,1513.5,172865.6
2007-07-03,1777.3,838.7,569.2,352.6,16.7,3,1774.3,1654.9,1541.8,176378.6
2007-07-04,1643.9,747.7,539.3,342.1,14.8,4594.5,-2950.6,764.8,1089,170536.4
2007-07-05,1378.1,640.1,434,291.4,12.6,366.1,1011.9,657.9,1025,172540.1
2007-07-06,1402.8,641.3,468,281.5,12.1,15.7,1387.2,600.4,990.7,175286.9
2007-07-07,1306.3,609.6,416.9,268.2,11.7,328.8,977.6,440.1,941.7,177222.5
2007-07-08,1519.8,699.3,499.1,308.2,13.2,180.7,1339,353,1004,179873.9
2007-07-09,1563.7,710.9,513.2,326.4,13.2,0,1563.7,1255.8,1010.3,182970
2007-07-10,1693.6,796.8,548.5,332,16.2,679.5,1014,1256.3,957.1,184977.7
2007-07-11,1321.5,614.1,435.9,259.9,11.7,49.7,1271.8,1233.2,916.9,187495.9
2007-07-12,1348.4,636.9,453.7,245.2,12.6,69.4,1278.9,1293.4,866.9,190028.2
2007-07-13,1465.6,684.8,483.9,283.2,13.8,609.5,856.2,1196.9,774.9,191723.4
2007-07-14,1487.3,679.4,515.2,279.8,13,277.6,1209.8,1126.2,1191,194118.8
2007-07-15,1494.7,684.8,507,289.8,13,133.3,1361.6,1195.7,1226,196814.5
2007-07-16,1484,659.4,519.2,293.2,12.1,137.5,1346.5,1210.5,1221.8,199480.8
2007-07-17,1646.2,761.5,573.5,296.5,14.9,7.1,1639.1,1282.5,1288.1,202726.2
2007-07-18,1582.3,720.6,556.4,291.8,13.5,56,1526.4,1416.6,1306.8,205748.5
2007-07-19,1595.9,736.5,548.7,295.8,14.8,473.7,1122.2,1399.1,1262.7,207970.5
2007-07-20,1517.3,696.3,542.7,264.9,13.2,32.4,1484.8,1423.8,1309.7,210910.3
2007-07-21,1306.9,584.2,405.6,304.9,12.2,706.1,600.8,1274.8,1242.6,212099.7
2007-07-22,1221.7,582.7,403.4,223.8,11.9,179.2,1042.4,1155.2,1218.9,214163.8
2007-07-23,1412.9,643.3,499.8,257.5,12.3,0,1412.9,1132.6,1274.6,216961.3
2007-07-24,1304.6,595.6,443.9,253.1,11.9,685.5,619.1,1032,1215.6,218187.2
2007-07-25,1407,638.3,496.9,259.1,12.6,0,1407,1016.5,1220.2,220973.1
2007-07-26,1509,666.3,534.5,295,13.2,523.4,985.6,1093.4,1184.1,222924.8
2007-07-27,1121.8,512.8,379.1,219.3,10.5,59.7,1062.1,1097.3,1126.3,225027.8
2007-07-28,1377,605.8,492.8,266.4,11.9,122.9,1254,1065.6,1099.1,227510.6
2007-07-29,1347.7,591.6,491,253.6,11.6,1540.8,-193.1,903.2,967.5,227128.4
2007-07-30,1245.5,568.6,439.5,225.6,11.7,440.8,804.7,782.7,899.6,228721.6
2007-07-31,1290,584.4,474.9,219.2,11.6,79.7,1210.2,827.6,960.5,231117.9
2007-08-01,1253.8,574.5,447.5,220.1,11.5,236.9,1016.9,818.6,957.9,233131.2
2007-08-02,1266.3,575.8,467.4,211.2,11.9,26,1240.3,815.7,940.7,235587.1
2007-08-03,1268.6,563.1,467.4,227,11.3,286.7,981.9,1050.8,977,237531.2
2007-08-04,1378.9,608.3,519.8,238.7,12,138.3,1240.5,1138,960.3,239987.5
2007-08-05,1472.7,642.2,545.3,272.7,12.5,97.9,1374.6,1170.8,999.3,242709.6
2007-08-06,1324.4,592.3,491.4,228.5,12.1,704.8,619.4,1091.3,955,243936.1
2007-08-07,1275.4,562,461.4,240.1,11.9,156.1,1119.2,1067.2,941.5,246152.2
2007-08-08,1348.1,569.9,506.8,260.1,11.3,0,1348.1,1140.4,1095.6,248821.6
2007-08-09,1394,594.5,530.6,256.8,12.2,667.9,726.1,1037.5,1087.8,250259.1
2007-08-10,1286.8,552.9,482.6,239.7,11.6,24.5,1262.3,1015,1092.9,252758.4
2007-08-11,1508.9,649.2,584,262.6,13,0.6,1508.3,1192.8,1142.1,255744.8
2007-08-12,1421,603.5,540,265,12.3,19.5,1401.5,1249.2,1158.2,258519.7
2007-08-13,1409.1,595.9,547.2,253.8,12.3,0,1409.1,1261.4,1201,261309.9
2007-08-14,1424.2,608.9,541.8,260.7,12.8,0,1424.2,1401.1,1219.3,264129.8
2007-08-15,1358.1,571.2,520.3,254.6,12.2,0,1358.1,1420.3,1217.7,266819.1
2007-08-16,1488.1,632,570.2,272,14,47.5,1440.6,1406.8,1299.8,269671.7
2007-08-17,1429.9,595,539.4,281.9,13.5,30,1399.9,1406.5,1327.8,272443.3
2007-08-18,1325.9,530.7,494.4,288.8,12,200.3,1125.6,1349.7,1305.7,274672
2007-08-19,1256.9,529.2,448.1,267.2,12.6,66,1190.9,1303.1,1352.1,277030.2
2007-08-20,1455.7,592.9,564,286.1,12.8,0,1455.7,1322.5,1371.4,279912.7
2007-08-21,1411.3,582.1,547.5,268.4,13.2,0,1411.3,1316.6,1361.7,282706.9
2007-08-22,1522.8,604.9,592.1,311.6,14.1,198.3,1324.3,1301.6,1354,285329.1
2007-08-23,1283.2,529.5,496.7,243.9,12.9,1559.3,-276.1,1021.2,1185.6,284782.5
2007-08-24,1300.3,518.7,491.7,277.3,12.8,222.1,1078.3,998.8,1150.9,286917.6
2007-08-25,1159,476.9,416.5,253.5,12.2,56.5,1102.6,928.2,1125.4,289100.8
2007-08-26,1297.3,521.3,511.9,251.7,12.5,155.3,1142.1,874.3,1095.5,291362
2007-08-27,1250.9,499.9,499.4,239.6,12.1,50,1201,849.6,1075.6,293739.9
2007-08-28,1214.7,483.2,473.2,246.1,12.1,0,1214.7,1147.7,1084.4,296145
2007-08-29,1217.8,478.3,463.4,263.5,12.5,3831.1,-2613.3,409.4,704.1,290970.7
2007-08-30,1099.9,428.4,417.9,242.4,11.1,200.2,899.7,368.8,648.5,292752.2
2007-08-31,1044.7,418.6,398.9,216,11.1,519.4,525.4,245.5,559.9,293792.4
2007-09-01,999.4,395.2,381,212.4,10.7,377.4,622,129.7,489.7,295023.9
2007-09-02,1025.4,403.5,400.8,210.6,10.7,0,1025.4,91.9,619.7,297054.4
2007-09-03,1049.6,410.2,406.2,222,11.1,0,1049.6,824.5,616.9,299132.6
2007-09-04,1072.5,418.1,417.7,225.2,11.5,5.5,1066.9,857.8,613.4,301245.1
2007-09-05,1123,429.8,433.5,247.5,12.1,0.5,1122.4,977.3,611.4,303467.6
2007-09-06,644.8,304.5,248.1,82.1,10.2,648.9,-4.10000000000002,852,490.9,303459.6
2007-09-07,969.3,388.5,377.5,191.7,11.6,23.5,945.7,836.1,463.9,305332.2
2007-09-08,928.5,357.5,340.7,219.2,11,162.6,765.8,779.4,801.9,306848.6
2007-09-09,935.8,366.3,342.1,216,11.3,691.7,244.2,614.8,736.4,307332.1
2007-09-10,961.9,376.1,367.1,206.9,11.6,305.2,656.6,521.7,749.5,308632.1
2007-09-11,853.9,325.4,338.1,180.3,9.9,43.4,810.5,684.6,768.4,310237
2007-09-12,891.4,343.1,334.7,202.3,11.1,204.2,687.2,632.9,734.6,311597.4
2007-09-13,923.3,348.2,348.4,215.5,11.1,9.7,913.6,662.4,720.9,313406.4
2007-09-14,998.7,376.1,375.7,235,12.1,0.3,998.4,813.3,714.1,315383.3
2007-09-15,954.8,358.4,352.5,232.1,11.7,0,954.8,872.8,697.3,317273.7
2007-09-16,927.8,352.1,329.4,234.2,12,0,927.8,896.4,790.4,319110.9
2007-09-17,729.4,262.2,247.2,211.1,9.2,161,568.4,872.7,752.7,320236.3
2007-09-18,814,305.8,289.4,208.3,10.2,1.3,812.6,852.4,757.4,321845.3
2007-09-19,935.7,354,323.7,245.7,12.2,7.9,927.8,838.3,825.8,323682.3
2007-09-20,530,215.8,166.8,139,8.5,1122.3,-592.4,528.8,700.8,322509.5
2007-09-21,719.2,273.8,244.2,191.6,9.6,0,719.2,487.1,691.7,323933.4
2007-09-22,794.4,296.2,266.3,221.7,10.2,4.6,789.8,531.4,702,325497
2007-09-23,650.3,244.4,211.6,185.3,8.8,542.9,107.4,390.4,621.4,325709.6
2007-09-24,742.1,278.6,245.3,208.6,9.5,0,742.1,353.2,595.7,327179
2007-09-25,708.7,278.6,230.5,189.9,9.8,0,708.7,613.4,571.2,328582.4
2007-09-26,692.9,268.1,222.3,193.2,9.3,0,692.9,608.3,547.6,329954.4
2007-09-27,729.3,285.8,231.2,202.5,9.8,0,729.3,596.1,563.7,331398.3
2007-09-28,748.8,291.8,205.2,241,10.7,0,748.8,724.3,557.3,332880.7
2007-09-29,699,276,212.5,200.6,9.6,418.8,280.1,632,492.5,333435.4
2007-09-30,668.8,274,190.7,194.1,10.2,10.8,658,621.9,617.6,334738.3
2007-10-01,465.4,183.1,108.8,166.1,7.4,433.1,32.2,489.7,549,334802.3
2007-10-02,591,251.5,152.1,177.7,9.7,18,573.2,458.6,527.3,335937
2007-10-03,684.2,288.4,189.8,196.1,10,84.9,599.3,428.5,576.5,337123.6
2007-10-04,609.9,256.3,144.4,199.5,9.6,588.4,21.5,376.8,504.4,337166
2007-10-05,711.7,310.2,164.3,225,12,0,711.7,387.5,504.7,338575.1
2007-10-06,776.7,333.2,176,254.7,12.6,0,776.7,536.5,513.1,340112.9
2007-10-07,591.2,257.5,124.2,199.7,9.7,0,591.2,540.1,499.3,341283.5
2007-10-08,556.5,236.5,110.3,201,8.8,0,556.5,531.5,480,342385.5
2007-10-09,510.9,226.7,96.1,179.5,8.8,31.4,479.7,623.1,500,343335.3
2007-10-10,459.3,208.9,73.1,168.7,8.5,734.6,-275.3,425.8,406.7,342790.1
2007-10-11,579.8,243.2,82,245.1,9.5,0,579.8,386.4,461.4,343938.2
2007-10-12,559.8,264,81.9,203.9,10,0,559.8,380.2,460,345046.7
2007-10-13,573.8,269.6,77.2,216.5,10.7,0,573.8,383.6,457.5,346182.8
2007-10-14,462.8,223.2,57.8,172.4,9.5,71.5,391.3,365.9,494.6,346957.5
2007-10-15,430.6,197.4,52.3,173,7.7,0,430.6,507.1,466.5,347810
2007-10-16,563.7,262.8,77.2,214.2,9.6,1.8,561.8,503.5,444.9,348922.4
2007-10-17,639.9,298.8,84.9,245.3,11,0.1,639.8,519.5,449.8,350189.3
2007-10-18,462.1,216.9,53.5,182.9,8.7,0,462.1,497.1,440.2,351104.3
2007-10-19,406.4,202.4,44.4,151,8.5,0,406.4,500.1,433,351909
2007-10-20,582.1,288.1,62.5,219.6,12,0,582.1,530.4,518.7,353061.5
2007-10-21,273.8,0.1,47.1,226.6,0,0,273.8,473,488.2,353603.7
2007-10-22,156.8,0.1,30.4,126.2,0,0,156.8,376.3,447.9,353914.2
2007-10-23,219.1,0.1,34.4,184.5,0,0,219.1,327.6,412.4,354348
2007-10-24,180.6,0.1,32.2,148.3,0,549.9,-369.3,172.5,336.3,353617
2007-10-25,201.2,0.1,30.5,170.5,0,0,201.2,96.4,313.4,354015.4
2007-10-26,205.1,0.1,29.6,175.3,0,0,205.1,82.6,277.7,354421.3
2007-10-27,213.1,0.1,34.5,178.6,0,0,213.1,93.9,235.1,354843.4
2007-10-28,185.8,0.1,30.2,155.4,0,0,185.8,87.2,207.5,355211.1
2007-10-29,172.2,0.1,23.2,149,0,0,172.2,195.4,184,355552.4
2007-10-30,173.4,0.1,22.8,150.4,0,0,173.4,189.9,143.2,355895.6
2007-10-31,189.4,0.2,18,171,0,0,189.4,186.8,134.8,356270.4
2007-11-01,146.2,0.1,15.7,130.4,0,0,146.2,173.3,133.7,356559.8
2007-11-02,153.4,0.1,16,137.3,0,0,153.4,166.9,127.1,356863.6
2007-11-03,164.8,0.1,18.4,146.2,0,0,164.8,165.4,180.5,357189.9
2007-11-04,163.3,0.1,20.6,142.6,0,0,163.3,163.3,176.8,357513.3
2007-11-05,176.7,0.2,15.4,161,0,0,176.7,160.8,173.8,357862.9
2007-11-06,134.7,0.1,11.1,123.5,0,0,134.7,158.6,166,358129.7
2007-11-07,150.9,0.1,16.9,133.9,0,0,150.9,158,162.5,358428.5
2007-11-08,151.3,0.1,15.1,136.1,0,0,151.3,155.3,160.3,358728.1
2007-11-09,138.5,0.1,11,127.2,0,0,138.5,150.4,156.9,359002.3
2007-11-10,132.8,0.1,8,124.7,0,0,132.8,141.6,151.3,359265.2
2007-11-11,151.9,0.1,14.3,137.6,0,0,151.9,145,151.9,359566.1
2007-11-12,109,0.1,7.8,101,0,0,109,136.6,147.4,359781.9
2007-11-13,123.5,0.1,8.9,114.5,0,0,123.5,131.3,143.2,360026.5
2007-11-14,138.2,0.2,8.8,129.4,0,0,138.2,131.2,140.8,360300.5
2007-11-15,107.7,0.1,7,100.6,0,0,107.7,126.1,133.9,360513.5
2007-11-16,93.8,0.1,5.2,88.5,0,0,93.8,114.4,129.8,360699.1
2007-11-17,108.7,0.1,5.9,102.4,0,0,108.7,114.4,125.5,360914
2007-11-18,103.3,0.1,6.1,97,0,0,103.3,110.3,120.7,361118.3
2007-11-19,110.5,0.1,6.3,104.1,0,0,110.5,104.8,117.9,361337.3
2007-11-20,115.3,0.1,5.6,109.6,0,0,115.3,106.3,116.2,361565.7
2007-11-21,105,0.1,5.5,99.2,0,5.7,99.2,107.4,110.9,361761.9
2007-11-22,53.8,0,0.8,52.9,0,120.2,-66.3,72.4,93.3,361630.8
2007-11-23,63.1,0.1,1.5,61.5,0,68.5,-5.4,50.8,80.5,361620.2
2007-11-24,43.3,0,1.3,42,0,5.1,38.3,36.2,70.5,361696
2007-11-25,69.1,0.1,1.5,67.4,0,0,69.1,26.9,66.6,361832.8
2007-11-26,62.2,0.1,1.4,60.9,0,0,62.2,19.6,63.6,361956.2
2007-11-27,79.2,0.1,1.7,77.5,0,0,79.2,48.8,60.6,362112.8
2007-11-28,80,0.1,2.2,77.7,0,0,80,65.7,58.2,362271.2
2007-11-29,65.2,0.1,0.7,64.4,0,70.5,-5.2,57.1,46.7,362260.7
2007-11-30,60.6,0,0.9,59.6,0,99.5,-38.8,35.4,31.2,362183.8
2007-12-01,76.2,0.1,2.3,73.7,0,118.5,-42.3,14.6,17.1,362100.3
2007-12-02,75,0,1.9,73.2,0,0,75,13.7,31.2,362249
2007-12-03,79.9,0.1,1.9,78,0,0,79.9,13.8,39.7,362407.1
2007-12-04,77.2,0.1,2.2,74.7,0,0,77.2,30.2,43.6,362559.9
2007-12-05,72.7,0.1,2.1,70.5,0,0,72.7,52.5,44,362703.7
2007-12-06,99,0.1,2.5,96.3,0,0,99,80.8,47.7,362899.8
2007-12-07,93.7,0.1,2.5,91.1,0,0,93.7,84.4,49.1,363085.2
2007-12-08,74.2,0,1.8,72.2,0,28.6,45.6,77.7,45.7,363175.4
2007-12-09,59.7,0,1.4,58.1,0,0.7,59,74,52.1,363292.2
2007-12-10,21.8,0,0.3,21.5,0,243.7,-222,15.1,33.8,362852.7
2007-12-11,91,0,0.8,90.2,0,20.9,70.1,9.3,44.9,362991.5
2007-12-12,44.2,0,1.1,43,0,9.2,35,-2.4,41,363060.7
2007-12-13,50.3,0,1.2,49.1,0,0,50.3,-1.6,37.9,363160.5
2007-12-14,59.1,0,1.1,57.9,0,22.6,36.5,-6,34,363232.7
2007-12-15,45.5,0,1.1,44.3,0,0,45.5,47.6,31.2,363322.8
2007-12-16,49.3,0,1.2,48,0,0,49.3,43.4,26.2,363420.6
2007-12-17,58.4,0,1.3,57.1,0,0,58.4,48,22.8,363536.2
2007-12-18,60.5,0,1.6,58.9,0,0,60.5,50,24.3,363655.8
2007-12-19,66.6,0,1.7,65,0,0,66.6,56,24.9,363787.6
2007-12-20,59,0,1.6,57.3,0,0,59,58.7,53.2,363904.5
2007-12-21,67.1,0,1.1,66.1,0,47.6,19.5,52.8,48,363943.2
2007-12-22,39.8,0,1,38.7,0,6.4,33.3,47.8,47.9,364009.2
2007-12-23,54.4,0,1.2,53.1,0,0,54.4,46.6,48.3,364116.9
2007-12-24,60.4,0,1.5,58.9,0,0,60.4,45.3,50.6,364236.4
2007-12-25,74.8,0,1.5,73.4,0,15.3,59.5,45.3,52.1,364354.1
2007-12-26,45.3,0,1.2,44.1,0,0,45.3,50.6,51.6,364443.7
2007-12-27,41.1,0,1.2,39.9,0,3.1,37.9,51.6,49.8,364518.9
2007-12-28,34.7,0,1,33.7,0,0,34.7,47.6,47.1,364587.8
2007-12-29,40.5,0,1.2,39.2,0,0,40.5,43.5,44.4,364667.9
2007-12-30,42.8,0,1.6,41.2,0,0,42.8,40.2,42.8,364752.7
2007-12-31,42.5,0,1.5,41,0,0,42.5,39.7,45.1,364836.9
2008-01-01,98.9,42.7,2.1,53.9,0,0,98.9,0,0,195.6
2008-01-02,96.4,41.1,1.9,53,0,0,96.4,0,0,386.4
2008-01-03,90.5,30.3,1.5,58.7,0,0,90.5,0,0,565.7
2008-01-04,102.5,34.7,2,65.8,0,34.7,67.8,0,0,700.1
2008-01-05,107.8,29.3,1.3,77.2,0,0,107.8,92.3,0,913.7
2008-01-06,109.8,39.3,2.4,68.3,0,147,-37.1,65.2,0,840.2
2008-01-07,99,35.6,1.8,61.4,0,61,38.2,53.6,0,915.6
