             ET TOOLBOX REACH SUMMARY

      Summary for: URGWOM Reach 8 (San Marcial to Elephant Butte)     

      Vegetation classification: IKONOS 2000 + USU 2001          (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    18486.3 acres

          (Daily URGWOM Water Use = Daily Consumptive Use Total - Rain)

"      Note:  Final values are subject to change with updated weather data, which could occur multiple times during periods of local "
             weather station data feed instability.

             --------------- Daily Consumptive Use ---------------    Daily    ----- Daily URGWOM Water Use ----    Total URGWOM Water    ----- Daily Flow Difference -----
    2009   F  Total   Agriculture    Riparian   Open Water   Urban    Rain      Total    5-Day Avg.  10-Day Avg.    Use To-Date Since      Total    5-Day Avg.  10-Day Avg.
" Month Day M   CFS         CFS          CFS         CFS       CFS      CFS       CFS         CFS          CFS       Jan.  1, 2009 AC-FT     CFS         CFS          CFS"
 ----- --- - ------   -----------    --------   ----------   ------   -----    -------   ----------  -----------    -------------------   -------   ----------  -----------
  Nov. 12      28.1         0.0          0.5        27.6       0.0     0.0       28.1        60.1         69.3           76750.6           None        None         None
  Nov. 11      65.5         0.0          0.6        64.8       0.0     0.0       65.5        67.6         74.6           76695.0           None        None         None
  Nov. 10      65.5         0.0          0.6        64.8       0.0     0.0       65.5        70.9         75.7           76565.4           None        None         None
  Nov.  9      70.7         0.0          0.6        70.1       0.0     0.0       70.7        74.1         76.1           76435.7           None        None         None
  Nov.  8      70.8         0.0          0.6        70.1       0.0     0.0       70.8        75.2         76.6           76295.7           None        None         None
  Nov.  7      65.7         0.0          0.6        65.0       0.0     0.0       65.7        78.4         76.0           76155.6           None        None         None
  Nov.  6      81.8         0.0          0.7        81.1       0.0     0.0       81.8        81.6         72.3           76025.6           None        None         None
  Nov.  5      81.7         0.0          0.7        81.0       0.0     0.0       81.7        80.4         73.9           75863.6           None        None         None
  Nov.  4      76.2         0.0          0.6        75.6       0.0     0.0       76.2        78.1         73.8           75701.8           None        None         None
  Nov.  3      86.7         0.0          0.6        86.0       0.0     0.0       86.7        78.0         73.3           75550.9           None        None         None
  Nov.  2      81.6         0.0          0.7        80.9       0.0     0.0       81.6        73.6         74.4           75379.3           None        None         None
  Nov.  1      75.9         0.0          0.6        75.3       0.0     0.0       75.9        62.9         74.3           75217.7           None        None         None
  Oct. 31      70.3         0.0          0.5        69.7       0.0     0.0       70.3        67.3         73.8           75067.4           None        None         None
  Oct. 30      75.7         0.0          0.6        75.0       0.0     0.0       75.7        69.4         73.8           74928.3           None        None         None
  Oct. 29      64.8         0.0          0.5        64.2       0.0     0.0       64.8        68.5         43.4           74778.5           None        None         None
  Oct. 28      54.7         0.0          0.7        54.0       0.0    26.8       27.9        75.1         47.8           74650.3           None        None         None
  Oct. 27      98.1         0.0          1.3        96.8       0.0     0.0       98.1        85.7         51.7           74595.0           None        None         None
  Oct. 26      80.8         0.0          0.7        80.0       0.0     0.0       80.8        80.2         51.7           74400.8           None        None         None
  Oct. 25      87.1         0.0          1.2        85.9       0.0    16.1       71.0        78.2         53.9           74240.8           None        None         None
  Oct. 24      97.8         0.0          1.4        96.4       0.0     0.0       97.8        18.2         57.2           74100.3           None        None         None
  Oct. 23      81.1         0.0          1.1        80.1       0.0     0.0       81.1        20.5         58.9           73906.7           None        None         None
  Oct. 22      70.5         0.0          1.1        69.5       0.0     0.0       70.5        17.6         61.7           73746.0           None        None         None
  Oct. 21      70.4         0.0          1.0        69.4       0.0     0.0       70.4        23.1         65.5           73606.4           None        None         None
  Oct. 20      98.0         0.0          1.6        96.3       0.0   326.6     -228.6        29.6         70.1           73467.1           None        None         None
  Oct. 19     108.9         0.0          2.0       106.9       0.0     0.0      108.9        96.2        103.0           73919.8           None        None         None
  Oct. 18      87.7         0.0          1.9        85.8       0.0    21.0       66.6        97.3        104.3           73704.1           None        None         None
  Oct. 17      98.1         0.0          2.0        96.1       0.0     0.0       98.1       105.8        109.6           73572.2           None        None         None
  Oct. 16     103.2         0.0          1.9       101.3       0.0     0.0      103.2       108.0        109.9           73377.9           None        None         None
  Oct. 15     104.1         0.0          2.4       101.6       0.0     0.0      104.1       110.5        108.7           73173.6           None        None         None
  Oct. 14     114.4         0.0          2.4       111.9       0.0     0.0      114.4       109.9        113.9           72967.6           None        None         None
  Oct. 13     109.3         0.0          2.5       106.8       0.0     0.0      109.3       111.4        112.1           72741.1           None        None         None
  Oct. 12     109.0         0.0          2.4       106.6       0.0     0.0      109.0       113.3        105.8           72524.6           None        None         None
  Oct. 11     115.9         0.0          3.8       112.1       0.0     0.0      115.9       111.9        107.3           72308.8           None        None         None
  Oct. 10     101.0         0.0          4.7        96.2       0.0     0.0      101.0       106.8        108.4           72079.3           None        None         None
  Oct.  9     121.8         0.0          4.9       116.9       0.0     0.0      121.8       117.9        114.3           71879.4           None        None         None
  Oct.  8     118.8         0.0          6.9       111.9       0.0     0.0      118.8       112.8        115.6           71638.2           None        None         None
  Oct.  7     102.6         0.0          6.6        96.0       0.0     0.7      101.9        98.3        118.6           71403.1           None        None         None
  Oct.  6     104.3         0.0          8.3        96.0       0.0    13.9       90.4       102.7        123.0           71201.2           None        None         None
  Oct.  5     156.4         0.0         12.7       143.7       0.0     0.0      156.4       110.0        128.2           71022.2           None        None         None
  Oct.  4      96.6         0.0         10.9        85.6       0.0     0.0       96.6       110.7        125.9           70712.5           None        None         None
  Oct.  3      80.5         0.0         10.7        69.7       0.0    34.5       46.0       118.4        128.2           70521.3           None        None         None
  Oct.  2     124.2         0.0         12.5       111.7       0.0     0.0      124.2       139.0        135.2           70430.3           None        None         None
  Oct.  1     126.7         0.0         14.7       111.9       0.0     0.0      126.7       143.2        136.7           70184.3           None        None         None
  Sep. 30     159.9         0.0         21.1       138.8       0.0     0.0      159.9       146.4        139.6           69933.5           None        None         None
  Sep. 29     135.1         0.0         17.9       117.2       0.0     0.0      135.1       141.2        135.1           69616.8           None        None         None
  Sep. 28     149.2         0.0         16.4       132.7       0.0     0.0      149.2       138.1        127.9           69349.3           None        None         None
  Sep. 27     145.1         0.0         22.2       122.9       0.0     0.0      145.1       131.4        116.5           69053.9           None        None         None
  Sep. 26     142.8         0.0         20.1       122.6       0.0     0.0      142.8       130.2         89.9           68766.6           None        None         None
  Sep. 25     133.9         0.0         21.6       112.2       0.0     0.0      133.9       132.7         90.3           68484.0           None        None         None
  Sep. 24     119.7         0.0         18.2       101.5       0.0     0.0      119.7       128.9         92.1           68218.9           None        None         None
  Sep. 23     115.4         0.0         19.1        96.3       0.0     0.0      115.4       117.7         91.9           67981.9           None        None         None
  Sep. 22     139.5         0.0         17.2       122.3       0.0     0.0      139.5       101.6         95.0           67753.4           None        None         None
  Sep. 21     155.2         0.0         31.4       123.8       0.0     0.0      155.2        49.5         94.4           67477.2           None        None         None
  Sep. 20     120.1         0.0         23.6        96.5       0.0     5.3      114.7        47.9         90.7           67169.9           None        None         None
  Sep. 19      91.1         0.0         21.2        69.9       0.0    27.5       63.7        55.2         93.9           66942.8           None        None         None
  Sep. 18      94.8         0.0         19.9        74.8       0.0    60.0       34.8        66.1        104.0           66816.7           None        None         None
  Sep. 17      53.1         0.0         15.2        37.8       0.0   174.1     -121.0        88.4        115.4           66747.8           None        None         None
  Sep. 16     157.6         0.0         24.9       132.6       0.0    10.4      147.2       139.3        142.1           66987.5           None        None         None
  Sep. 15     151.5         0.0         28.9       122.6       0.0     0.0      151.5       133.6        141.7           66696.0           None        None         None
  Sep. 14     132.2         0.0         30.4       101.8       0.0    14.1      118.1       132.5        136.3           66396.0           None        None         None
  Sep. 13     146.0         0.0         28.6       117.4       0.0     0.0      146.0       142.0        134.8           66162.1           None        None         None
  Sep. 12     133.8         0.0         26.9       106.9       0.0     0.0      133.8       142.4        123.1           65873.0           None        None         None
  Sep. 11     118.5         0.0         32.2        86.3       0.0     0.1      118.4       144.8        128.3           65608.0           None        None         None
  Sep. 10     146.1         0.0         28.3       117.8       0.0     0.0      146.1       149.8        135.3           65373.5           None        None         None
  Sep.  9     166.7         0.0         37.6       129.1       0.0     1.3      165.4       140.2        139.4           65084.3           None        None         None
  Sep.  8     154.5         0.0         35.9       118.6       0.0     6.2      148.3       127.7        136.9           64756.8           None        None         None
  Sep.  7     166.8         0.0         37.4       129.4       0.0    20.9      145.9       103.8        139.9           64463.2           None        None         None
  Sep.  6     143.9         0.0         35.7       108.2       0.0     0.5      143.4       111.8        145.8           64174.3           None        None         None
