             ET TOOLBOX REACH SUMMARY

      Summary for: URGWOM Reach 8 (San Marcial to Elephant Butte)     

      Vegetation classification: IKONOS 2000 + USU 2001          (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    18019.3 acres

          (Daily URGWOM Water Use = Daily Consumptive Use Total - Rain)

"      Note:  Final values are subject to change with updated weather data, which could occur multiple times during periods of local "
             weather station data feed instability.

             --------------- Daily Consumptive Use ---------------    Daily    ----- Daily URGWOM Water Use ----    Total URGWOM Water    ----- Daily Flow Difference -----
    2010   F  Total   Agriculture    Riparian   Open Water   Urban    Rain      Total    5-Day Avg.  10-Day Avg.    Use To-Date Since      Total    5-Day Avg.  10-Day Avg.
" Month Day M   CFS         CFS          CFS         CFS       CFS      CFS       CFS         CFS          CFS       Jan.  1, 2010 AC-FT     CFS         CFS          CFS"
 ----- --- - ------   -----------    --------   ----------   ------   -----    -------   ----------  -----------    -------------------   -------   ----------  -----------
  Dec. 31  F   42.0         0.0          0.3        41.7       0.0   113.1      -71.1         4.1         24.9           81161.8           None        None         None
  Dec. 30  F   60.2         0.0          0.5        59.7       0.0   113.1      -52.9        26.7         37.4           81302.5           None        None         None
  Dec. 29  F   66.0         0.0          0.4        65.6       0.0     0.0       66.0        44.5         48.1           81407.2           None        None         None
  Dec. 28      36.1         0.0          0.3        35.8       0.0     0.0       36.1        39.7         46.4           81276.4           None        None         None
  Dec. 27      42.0         0.0          0.3        41.7       0.0     0.0       42.0        42.1         47.6           81204.9           None        None         None
  Dec. 26      42.2         0.0          0.4        41.8       0.0     0.0       42.2        45.7         47.0           81121.7           None        None         None
  Dec. 25      36.1         0.0          0.3        35.8       0.0     0.0       36.1        48.1         47.6           81038.0           None        None         None
  Dec. 24      42.1         0.0          0.3        41.8       0.0     0.0       42.1        51.7         50.0           80966.5           None        None         None
  Dec. 23      48.1         0.0          0.4        47.7       0.0     0.0       48.1        53.0         51.8           80883.1           None        None         None
  Dec. 22      60.1         0.0          0.4        59.7       0.0     0.0       60.1        53.0         52.4           80787.9           None        None         None
  Dec. 21      54.2         0.0          0.4        53.8       0.0     0.0       54.2        48.2         50.6           80668.8           None        None         None
  Dec. 20      54.1         0.0          0.4        53.7       0.0     0.0       54.1        47.0         51.3           80561.5           None        None         None
  Dec. 19      48.4         0.0          0.5        47.9       0.0     0.0       48.4        48.3         51.9           80454.3           None        None         None
  Dec. 18      48.2         0.0          0.4        47.8       0.0     0.0       48.2        50.6         53.7           80358.4           None        None         None
  Dec. 17      36.2         0.0          0.3        35.9       0.0     0.1       36.0        51.8         54.3           80262.8           None        None         None
  Dec. 16      54.2         0.0          0.4        53.8       0.0     6.1       48.1        53.1         56.7           80191.5           None        None         None
  Dec. 15      60.6         0.0          0.6        60.0       0.0     0.0       60.6        55.5         56.7           80096.1           None        None         None
  Dec. 14      60.1         0.0          0.4        59.7       0.0     0.0       60.1        55.5         56.1           79976.1           None        None         None
  Dec. 13      54.1         0.0          0.4        53.7       0.0     0.0       54.1        56.7         56.2           79857.1           None        None         None
  Dec. 12      42.3         0.0          0.4        41.9       0.0     0.0       42.3        56.7         56.8           79749.9           None        None         None
  Dec. 11      60.4         0.0          0.5        59.9       0.0     0.0       60.4        60.3         59.2           79666.0           None        None         None
  Dec. 10      60.4         0.0          0.5        59.9       0.0     0.0       60.4        58.0         58.5           79546.4           None        None         None
  Dec.  9      66.2         0.0          0.5        65.6       0.0     0.0       66.2        56.8         57.3           79426.8           None        None         None
