             ET TOOLBOX REACH SUMMARY

"      Summary for: URGWOM Reach 5 (Isleta to Bosque, NM gage)         "

      Vegetation classification: MRGCD Ag. & IkonUSu Rip. (MRIU) (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    29817.7 acres

          (Daily URGWOM Water Use = Daily Consumptive Use Total - Rain)

          * = Some or all water use from forecast weather data

"      Note:  Final values are subject to change with updated weather data, which could occur multiple times during periods of local "
             weather station data feed instability.

             --------------- Daily Consumptive Use ---------------    Daily    ----- Daily URGWOM Water Use ----    Total URGWOM Water
    2014   F  Total   Agriculture    Riparian   Open Water   Urban  Eff. Rain   Total    5-Day Avg.  10-Day Avg.    Use To-Date Since
" Month Day M   CFS         CFS          CFS         CFS       CFS      CFS       CFS         CFS          CFS       Jan.  1, 2014 AC-FT"
 ----- --- - ------   -----------    --------   ----------   ------   -----    -------   ----------  -----------    -------------------
  Dec. 31  F    3.8         0.0          0.6         3.2       0.0    -0.0        3.8       -10.3        -11.2           85918.5
  Dec. 30       4.7         0.0          0.8         3.9       0.0    18.4      -13.7       -13.8        -12.7           85911.0
  Dec. 29       6.2         0.0          1.0         5.1       0.0    18.4      -12.3       -13.4        -12.5           85938.2
  Dec. 28       3.8         0.0          0.6         3.2       0.0    18.4      -14.6       -13.4        -12.4           85962.4
  Dec. 27       3.8         0.0          0.6         3.2       0.0    18.4      -14.6       -13.2        -12.2           85991.4
  Dec. 26       4.7         0.0          0.8         3.9       0.0    18.4      -13.8       -12.2        -11.9           86020.3
  Dec. 25       6.8         0.0          1.1         5.6       0.0    18.4      -11.7       -11.5        -11.7           86047.5
  Dec. 24       6.2         0.0          1.0         5.1       0.0    18.4      -12.3       -11.5        -11.7           86070.7
  Dec. 23       4.7         0.0          0.8         3.9       0.0    18.4      -13.7       -11.5        -11.7           86095.0
  Dec. 22       9.1         0.0          1.5         7.6       0.0    18.4       -9.3       -11.2        -11.4           86122.2
  Dec. 21       7.8         0.0          1.4         6.4       0.0    18.4      -10.6       -11.7        -11.4           86140.6
  Dec. 20       6.7         0.0          1.1         5.6       0.0    18.4      -11.7       -11.9        -11.3           86161.7
  Dec. 19       6.4         0.0          1.1         5.4       0.0    18.4      -12.0       -11.9        -11.1           86184.8
  Dec. 18       6.2         0.0          1.0         5.2       0.0    18.4      -12.2       -11.9        -10.9           86208.5
