             ET TOOLBOX REACH SUMMARY

"      Summary for: URGWOM Reach 5 (Isleta to Bosque, NM gage)         "

      Vegetation classification: IKONOS 2000 + USU 2001          (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    37324.5 acres

          (Daily URGWOM Water Use = Daily Consumptive Use Total - Rain)

"      Note:  Final values are subject to change with updated weather data, which could occur multiple times during periods of local "
             weather station data feed instability.

             --------------- Daily Consumptive Use ---------------    Daily    ----- Daily URGWOM Water Use ----    Total URGWOM Water    ----- Daily Flow Difference -----
    2011   F  Total   Agriculture    Riparian   Open Water   Urban    Rain      Total    5-Day Avg.  10-Day Avg.    Use To-Date Since      Total    5-Day Avg.  10-Day Avg.
" Month Day M   CFS         CFS          CFS         CFS       CFS      CFS       CFS         CFS          CFS       Jan.  1, 2011 AC-FT     CFS         CFS          CFS"
 ----- --- - ------   -----------    --------   ----------   ------   -----    -------   ----------  -----------    -------------------   -------   ----------  -----------
  Nov. 13       5.6         0.0          1.7         3.8       0.0     0.7        4.8         4.7          1.9           74797.5           None        None         None
  Nov. 12       7.1         0.0          2.4         4.6       0.0     0.0        7.1         4.8          2.0           74787.9           None        None         None
  Nov. 11       5.0         0.0          1.6         3.4       0.0     0.0        5.0         3.0          2.3           74773.9           None        None         None
  Nov. 10       3.2         0.0          0.7         2.5       0.0     0.0        3.2         3.0          2.6           74763.9           None        None         None
  Nov.  9       3.1         0.0          0.7         2.5       0.0     0.0        3.1        -2.3          2.8           74757.5           None        None         None
  Nov.  8       5.7         0.0          1.7         3.9       0.0     0.3        5.4        -1.0          3.1           74751.3           None        None         None
  Nov.  7       6.6         0.0          1.9         4.7       0.0     8.4       -1.8        -0.9          3.1           74740.6           None        None         None
  Nov.  6       4.9         0.0          1.6         3.3       0.0     0.0        4.9         1.5          3.8           74744.1           None        None         None
  Nov.  5      12.9         0.1          4.4         8.4       0.0    35.8      -23.0         2.3         -0.4           74734.5           None        None         None
  Nov.  4       9.7         0.1          2.6         7.0       0.0     0.0        9.7         7.9         -1.4           74780.0           None        None         None
  Nov.  3       5.8         0.0          1.7         4.1       0.0     0.0        5.8         7.1         -1.1           74760.9           None        None         None
  Nov.  2      10.3         0.0          3.5         6.8       0.0     0.0       10.3         7.0         -0.7           74749.3           None        None         None
  Nov.  1       8.5         0.0          2.4         6.1       0.0     0.0        8.5         6.0         -1.0           74729.0           None        None         None
  Oct. 31       5.4         0.0          1.6         3.8       0.0     0.0        5.4        -3.0         -0.8           74712.1           None        None         None
  Oct. 30       5.7         0.0          1.9         3.8       0.0     0.0        5.7       -10.6         -0.6           74701.4           None        None         None
  Oct. 29       5.0         0.0          1.7         3.3       0.0     0.0        5.0        -9.4          4.9           74690.2           None        None         None
  Oct. 28       5.5         0.0          1.9         3.5       0.0     0.0        5.5        -8.3         12.0           74680.2           None        None         None
  Oct. 27       5.1         0.0          1.8         3.4       0.0    41.7      -36.6        -8.1         16.1           74669.3           None        None         None
  Oct. 26      15.3         0.1          4.9        10.2       0.0    48.2      -32.9         1.4         30.8           74741.7           None        None         None
  Oct. 25      14.1         0.1          6.0         8.1       0.0     2.3       11.9         9.4         38.9           74806.8           None        None         None
  Oct. 24      10.5         0.0          4.4         6.1       0.0     0.0       10.5        19.2         42.7           74783.4           None        None         None
  Oct. 23       6.8         0.0          2.5         4.2       0.0     0.0        6.8        32.2         46.7           74762.5           None        None         None
  Oct. 22      10.6         0.1          4.2         6.4       0.0     0.0       10.6        40.3         51.0           74749.1           None        None         None
  Oct. 21       7.3         0.0          3.0         4.3       0.0     0.0        7.3        60.1         56.2           74728.2           None        None         None
  Oct. 20      60.6        46.3          5.5         6.0       2.9     0.0       60.6        68.4         63.8           74713.7           None        None         None
  Oct. 19      75.9        58.1          6.7         7.5       3.6     0.0       75.9        66.3         63.0           74593.6           None        None         None
  Oct. 18      47.1        35.3          5.3         4.5       2.1     0.0       47.1        61.2         61.2           74443.3           None        None         None
  Oct. 17     109.8        81.4         13.5        10.4       4.5     0.0      109.8        61.8         62.4           74350.1           None        None         None
  Oct. 16      48.5        36.2          5.7         4.7       1.9     0.0       48.5        52.3        -15.8           74132.8           None        None         None
  Oct. 15      50.3        37.7          5.9         4.6       2.1     0.0       50.3        59.2         -7.5           74036.9           None        None         None
  Oct. 14      50.6        37.1          6.9         4.6       2.1     0.0       50.6        59.7        -28.5           73937.3           None        None         None
  Oct. 13      49.7        36.5          6.9         4.3       2.1     0.0       49.7        61.1        -79.1           73837.1           None        None         None
  Oct. 12      62.7        44.2         10.2         5.7       2.5     0.0       62.7        63.1        -77.4           73738.7           None        None         None
  Oct. 11      93.9        65.1         17.2         8.0       3.5    11.3       82.5       -84.0        -76.5           73614.7           None        None         None
  Oct. 10      53.1        37.5          9.1         4.5       2.0     0.0       53.1       -74.2        -73.9           73451.2           None        None         None
  Oct.  9      57.8        41.0          9.5         4.9       2.3     0.1       57.6      -116.8        -70.6           73346.0           None        None         None
  Oct.  8      59.6        41.3         10.7         5.3       2.2     0.2       59.3      -219.3        -74.9           73231.9           None        None         None
  Oct.  7      53.1        37.8          8.8         4.4       2.1   725.6     -672.5      -217.9        -73.1           73114.4           None        None         None
  Oct.  6     131.4        90.5         25.5        10.5       4.9     0.0      131.4       -69.1          5.8           74445.9           None        None         None
  Oct.  5      77.3        53.7         14.1         6.7       2.7   237.2     -159.9       -73.7          5.0           74185.8           None        None         None
  Oct.  4      40.9        29.2          6.7         3.6       1.4   496.0     -455.1       -24.5         36.1           74502.4           None        None         None
  Oct.  3      66.7        46.7         11.6         5.8       2.5     0.0       66.7        69.6         90.5           75403.4           None        None         None
  Oct.  2      76.5        51.5         16.1         6.2       2.7     5.0       71.4        71.6         92.8           75271.3           None        None         None
  Oct.  1     108.4        72.3         23.9         8.5       3.7     0.0      108.4        80.6         96.4           75129.8           None        None         None
  Sep. 30      86.0        58.1         17.9         7.1       3.0     0.0       86.0        83.6         83.4           74915.2           None        None         None
  Sep. 29     125.9        82.4         29.3         9.8       4.4   110.4       15.5        96.6         86.1           74744.8           None        None         None
  Sep. 28      76.6        50.1         18.0         5.9       2.6     0.0       76.6       111.4         95.9           74714.2           None        None         None
  Sep. 27     116.5        75.8         28.1         8.4       4.1     0.0      116.5       113.9         98.9           74562.6           None        None         None
  Sep. 26     123.5        80.0         30.6         8.8       4.1     0.0      123.5       112.2         83.8           74332.0           None        None         None
  Sep. 25     151.0        98.2         37.6        10.6       4.7     0.0      151.0        83.3         82.4           74087.5           None        None         None
  Sep. 24      89.4        58.3         21.9         6.5       2.7     0.0       89.4        75.5         75.4           73788.4           None        None         None
  Sep. 23      89.2        57.3         23.1         6.1       2.7     0.0       89.2        80.4         33.2           73611.4           None        None         None
  Sep. 22     108.0        68.6         28.9         7.3       3.3     0.0      108.0        83.8         32.9           73434.8           None        None         None
  Sep. 21     122.6        78.0         32.5         8.5       3.6   143.8      -21.3        55.4         33.1           73220.9           None        None         None
  Sep. 20     112.8        71.2         30.8         7.4       3.4     0.7      112.2        81.5         48.6           73263.0           None        None         None
  Sep. 19     113.8        72.1         30.7         7.7       3.3     0.0      113.8        75.3         48.1           73040.9           None        None         None
  Sep. 18     106.4        67.4         28.9         6.9       3.2     0.0      106.4       -14.0         46.1           72815.6           None        None         None
  Sep. 17     107.3        67.4         30.1         6.8       3.0   141.4      -34.1       -18.0         49.9           72604.8           None        None         None
  Sep. 16     118.4        74.7         32.8         7.5       3.4     9.1      109.3        10.7         51.2           72672.4           None        None         None
  Sep. 15     115.9        73.5         32.0         7.0       3.4    34.6       81.2        15.7         46.0           72456.0           None        None         None
  Sep. 14     121.6        75.6         35.0         7.5       3.4   454.6     -333.1        20.8         51.8           72295.2           None        None         None
  Sep. 13     129.0        81.5         35.9         8.0       3.5    42.2       86.8       106.3         82.7           72954.6           None        None         None
  Sep. 12     109.4        69.1         30.8         6.5       3.0     0.1      109.3       117.7         87.4           72782.7           None        None         None
  Sep. 11     139.8        87.9         40.1         8.0       3.8     5.9      133.9        91.6         90.7           72566.2           None        None         None
  Sep. 10     120.7        75.9         34.5         7.0       3.3    13.7      106.9        76.4         71.7           72301.1           None        None         None
  Sep.  9     131.0        81.7         38.0         7.7       3.5    36.6       94.4        82.7         70.0           72089.3           None        None         None
  Sep.  8     146.8        92.9         41.5         8.6       3.7     2.8      143.9        59.0         78.2           71902.4           None        None         None
  Sep.  7     147.8        92.7         42.7         8.9       3.6   169.0      -21.2        57.1         79.0           71617.4           None        None         None
  Sep.  6     125.9        79.8         35.7         7.1       3.4    68.1       57.8        89.8        101.5           71659.3           None        None         None
  Sep.  5     138.6        87.7         39.4         7.9       3.6     0.0      138.6        67.0        115.1           71544.9           None        None         None
  Sep.  4     182.5       114.0         53.8        10.2       4.5   206.5      -24.0        57.2        117.0           71270.4           None        None         None
  Sep.  3     198.1       125.0         57.3        11.1       4.7    64.0      134.1        97.3        121.9           71317.9           None        None         None
  Sep.  2     142.8        89.4         42.2         7.5       3.6     0.0      142.7       100.9         52.4           71052.4           None        None         None
  Sep.  1     173.7       109.0         51.0         9.2       4.4   229.9      -56.2       113.1         55.0           70769.8           None        None         None
  Aug. 31     199.7       125.6         58.7        10.6       4.7   110.1       89.6       163.2         75.5           70881.2           None        None         None
  Aug. 30     176.3       111.2         51.6         9.4       4.1     0.0      176.3       176.7         84.1           70703.8           None        None         None
  Aug. 29     221.8       140.1         65.1        11.6       5.1    69.9      151.9       146.4         85.6           70354.7           None        None         None
  Aug. 28     214.9       135.2         63.8        10.9       5.0    10.8      204.1         3.9         87.4           70053.8           None        None         None
  Aug. 27     212.3       134.5         61.9        10.8       5.0    18.3      194.0        -3.2         81.8           69649.7           None        None         None
  Aug. 26     157.2        98.5         47.1         8.0       3.5     0.0      157.2       -12.2         42.4           69265.5           None        None         None
  Aug. 25     170.6       108.0         50.3         8.3       4.0   145.8       24.8        -8.6         43.8           68954.3           None        None         None
  Aug. 24     200.5       127.1         59.1        10.0       4.4   761.0     -560.4        24.7         65.7           68905.2           None        None         None
  Aug. 23     168.6       106.9         49.9         8.3       3.6     0.0      168.6       170.9        144.7           70014.8           None        None         None
  Aug. 22     158.4       100.2         47.0         7.7       3.5     9.7      148.8       166.7        132.6           69680.9           None        None         None
  Aug. 21     199.7       126.2         59.5         9.5       4.6    24.4      175.3        97.1        142.2           69386.3           None        None         None
  Aug. 20     207.7       131.6         61.5         9.9       4.7    16.4      191.4        96.1        148.3           69039.2           None        None         None
  Aug. 19     193.6       122.6         57.2         9.4       4.4    23.1      170.5       106.6        154.7           68660.3           None        None         None
  Aug. 18     181.3       115.5         53.2         8.7       3.9    33.8      147.5       118.5        162.8           68322.8           None        None         None
  Aug. 17     205.6       132.2         59.4         9.5       4.5   404.9     -199.2        98.5        176.7           68030.7           None        None         None
  Aug. 16     172.6       109.7         51.2         7.8       3.9     2.1      170.5       187.3        218.8           68425.2           None        None         None
  Aug. 15     244.8       157.1         70.8        11.4       5.5     1.2      243.6       200.4        228.3           68087.6           None        None         None
