             ET TOOLBOX REACH SUMMARY

"      Summary for: URGWOM Reach 5 (Isleta to Bosque, NM gage)         "

      Vegetation classification: MRGCD Ag. & IkonUSu Rip. (MRIU) (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    29817.6 acres

          (Daily URGWOM Water Use = Daily Consumptive Use Total - Rain)

          * = Some or all water use from forecast weather data

"      Note:  Final values are subject to change with updated weather data, which could occur multiple times during periods of local "
             weather station data feed instability.

             --------------- Daily Consumptive Use ---------------    Daily    ----- Daily URGWOM Water Use ----    Total URGWOM Water
    2013   F  Total   Agriculture    Riparian   Open Water   Urban  Eff. Rain   Total    5-Day Avg.  10-Day Avg.    Use To-Date Since
" Month Day M   CFS         CFS          CFS         CFS       CFS      CFS       CFS         CFS          CFS       Jan.  1, 2013 AC-FT"
 ----- --- - ------   -----------    --------   ----------   ------   -----    -------   ----------  -----------    -------------------
  Dec. 31  F    6.7         0.0          1.1         5.6       0.0    -0.0        6.7         6.5          6.4           99363.2
  Dec. 30       6.3         0.0          1.1         5.3       0.0    -0.0        6.3         6.5          3.6           99349.8
  Dec. 29       5.8         0.0          0.9         4.8       0.0    -0.0        5.8         6.4          3.6           99337.3
  Dec. 28       6.7         0.0          1.1         5.6       0.0    -0.0        6.7         6.6          3.8           99325.9
  Dec. 27       6.8         0.0          1.1         5.6       0.0     0.0        6.8         6.5          3.9           99312.5
  Dec. 26       6.8         0.0          1.1         5.6       0.0    -0.0        6.8         6.3          4.0           99299.1
  Dec. 25       5.7         0.0          0.9         4.8       0.0    -0.0        5.7         0.7          4.0           99285.7
  Dec. 24       6.8         0.0          1.1         5.6       0.0     0.0        6.8         0.9          4.1           99274.4
  Dec. 23       6.3         0.0          1.1         5.3       0.0    -0.0        6.3         1.1          4.0           99261.0
  Dec. 22       5.7         0.0          0.9         4.8       0.0    -0.0        5.7         1.4          3.6           99248.4
  Dec. 21       5.8         0.0          0.9         4.8       0.0    26.8      -21.0         1.8          3.3           99237.1
  Dec. 20       6.7         0.0          1.1         5.6       0.0    -0.0        6.7         7.3          6.0           99278.7
  Dec. 19       7.7         0.0          1.3         6.4       0.0    -0.0        7.7         7.3          5.7           99265.3
  Dec. 18       7.7         0.0          1.3         6.4       0.0    -0.0        7.7         6.9          4.8           99250.1
  Dec. 17       7.7         0.0          1.3         6.4       0.0     0.0        7.7         5.7          4.6           99234.8
  Dec. 16       6.7         0.0          1.1         5.6       0.0     0.0        6.7         4.9          4.2           99219.6
  Dec. 15       6.8         0.0          1.1         5.6       0.0     0.0        6.7         4.7          3.9           99206.3
  Dec. 14       5.8         0.0          0.9         4.8       0.0    -0.0        5.8         4.1          0.3           99192.9
  Dec. 13       6.8         0.0          1.1         5.6       0.0     5.0        1.7         2.7          0.5           99181.5
  Dec. 12       6.5         0.0          1.1         5.4       0.0     3.0        3.5         3.5          1.1           99178.1
  Dec. 11       5.8         0.0          0.9         4.8       0.0    -0.0        5.8         3.6          1.6           99171.2
  Dec. 10       3.9         0.0          0.6         3.2       0.0    -0.0        3.9         3.2          1.8           99159.8
  Dec.  9       2.9         0.0          0.5         2.4       0.0     4.4       -1.5        -3.4          2.2           99152.2
  Dec.  8       5.8         0.0          0.9         4.8       0.0     0.0        5.8        -1.6          3.1           99155.2
  Dec.  7       4.1         0.0          0.7         3.4       0.0     0.0        4.1        -1.2          3.3           99143.8
  Dec.  6       3.8         0.0          0.6         3.2       0.0     0.0        3.8        -0.4          3.5           99135.7
  Dec.  5       4.8         0.0          0.8         4.0       0.0    34.1      -29.3         0.4          3.8           99128.2
  Dec.  4       7.7         0.0          1.3         6.4       0.0     0.0        7.7         7.8          6.8           99186.1
  Dec.  3       7.7         0.0          1.3         6.4       0.0     0.0        7.7         7.8          5.3           99170.9
  Dec.  2       8.0         0.0          1.3         6.6       0.0     0.0        8.0         7.7          3.7           99155.6
  Dec.  1       7.7         0.0          1.3         6.4       0.0     0.0        7.7         7.4          3.5           99139.7
